DATE_TIME_HEURE,SAMPLE_ID_ÉCHANTILLON,SITE_NO,"1,2,4,5-TETRABROMOBENZENE (1,2,4,5-TBB)",1-METHYLNAPHTHALENE,2-CHLORONAPHTHALENE,2-METHYLNAPHTHALENE,7-ISOPROPYL-1-METHYLPHENANTHRENE (RETENE),ACENAPHTHENE,ACENAPHTHYLENE,ALDRIN,ALKALINITY TOTAL CACO3,ALPHA-BENZENE HEXACHLORIDE OR ALPHA-(HEXACHLOROCYCLOHEXANE OR HEXACHLORANE OR BHC OR HCH),ALPHA-CHLORDANE,ALPHA-ENDOSULFAN,ALUMINUM DISSOLVED,ALUMINUM EXTRACTABLE,ALUMINUM TOTAL,AMMONIA DISSOLVED,AMMONIA UN-IONIZED (CALCD.),ANTIMONY DISSOLVED,ANTIMONY TOTAL,ARSENIC DISSOLVED,ARSENIC TOTAL,B-HEXACHLOROCYCLOHEXANE (B-HCH),BARIUM DISSOLVED,BARIUM EXTRACTABLE,BARIUM TOTAL,BENZO(A)ANTHRACENE,BENZO(A)PHENANTHRENE OR CHRYSENE,BENZO(A)PYRENE,BENZO(B)FLUORANTHENE,BENZO(E)PYRENE,"BENZO(G,H,I)PERYLENE",BENZO(K)FLUORANTHENE,BENZOPHENANTHRENE,BERYLLIUM DISSOLVED,BERYLLIUM EXTRACTABLE,BERYLLIUM TOTAL,BETA-ENDOSULFAN,BICARBONATE (CALCD.),BISMUTH DISSOLVED,BISMUTH TOTAL,BORON DISSOLVED,BORON EXTRACTABLE,BORON TOTAL,BROMIDE,CADMIUM DISSOLVED,CADMIUM EXTRACTABLE,CADMIUM TOTAL,CALCIUM DISSOLVED,CALCIUM EXTRACTABLE/UNFILTERED,CALCIUM TOTAL,CARBON DIOXIDE FREE (CALCD.),CARBON DISSOLVED INORGANIC,CARBON DISSOLVED ORGANIC,CARBON PARTICULATE ORGANIC,CARBON TOTAL ORGANIC,CARBON TOTAL ORGANIC (CALCD.),CARBONATE (CALCD.),CERIUM DISSOLVED,CERIUM TOTAL,CESIUM DISSOLVED,CESIUM TOTAL,CHLORIDE DISSOLVED,CHROMIUM DISSOLVED,CHROMIUM EXTRACTABLE,CHROMIUM TOTAL,CIS-NONACHLOR,COBALT DISSOLVED,COBALT EXTRACTABLE,COBALT TOTAL,COLOUR,COLOUR TRUE,CONDUCTANCE (FIELD),COPPER DISSOLVED,COPPER EXTRACTABLE,COPPER TOTAL,CYANIDE TOTAL,CYANIDE WEAK ACID DISSOCIABLE,DELTA-BENZENE HEXACHLORIDE OR DELTA-(HEXACHLOROCYCLOHEXANE OR HEXACHLORANE OR BHC OR HCH),"DIBENZO(A,H)ANTHRACENE OR DIBENZ(A,H)ANTHRACENE",DIBENZOTHIOPHENE (DBT),DIELDRIN,DISSOLVED NITRITE/NITRATE,DISSOLVED NITROGEN NITRATE,ENDRIN,ENDRIN KETONE AS A SURROGATE,EUROPIUM DISSOLVED,EUROPIUM TOTAL,FLUORANTHENE,FLUORENE,FLUORENE-D10,FLUORIDE DISSOLVED,GADOLINIUM DISSOLVED,GALLIUM DISSOLVED,GALLIUM TOTAL,GAMMA-BENZENE HEXACHLORIDE OR GAMMA-(HEXACHLOROCYCLOHEXANE OR HEXACHLORANE OR BHC OR HCH) OR LINDANE,GAMMA-CHLORDANE,GERMANIUM DISSOLVED,GERMANIUM TOTAL,HAFNIUM DISSOLVED,HAFNIUM TOTAL,HARDNESS NON-CARBONATED (CALCD.),HARDNESS TOTAL (CALCD.) CACO3,HEPTACHLOR,HEPTACHLOR EPOXIDE,HEXACHLOROBENZENE,HEXACHLOROBUTADIENE,HOLMIUM DISSOLVED,HOLMIUM TOTAL,HYDROXIDE (CALCD.),INDENE,"INDENO(1,2,3-C,D)PYRENE",INDIUM DISSOLVED,INDIUM TOTAL,IRIDIUM DISSOLVED,IRIDIUM TOTAL,IRON DISSOLVED,IRON EXTRACTABLE,IRON TOTAL,LANTHANUM DISSOLVED,LANTHANUM TOTAL,LEAD DISSOLVED,LEAD EXTRACTABLE,LEAD TOTAL,LITHIUM DISSOLVED,LITHIUM EXTRACTABLE,LITHIUM TOTAL,LUTETIUM DISSOLVED,LUTETIUM TOTAL,MAGNESIUM DISSOLVED,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNESIUM TOTAL,MANGANESE DISSOLVED,MANGANESE EXTRACTABLE,MANGANESE TOTAL,MERCURY TOTAL,MIREX,MOLYBDENUM DISSOLVED,MOLYBDENUM EXTRACTABLE,MOLYBDENUM TOTAL,NAPHTHALENE,NAPHTHALENE-D8,NEODYMIUM DISSOLVED,NEODYMIUM TOTAL,NICKEL DISSOLVED,NICKEL EXTRACTABLE,NICKEL TOTAL,NIOBIUM DISSOLVED,NIOBIUM TOTAL,NITRATE (AS N),NITRATE AND NITRITE (AS N),NITRITE (AS N),NITRITE AND NITRATE UNFILTERED,NITROGEN DISSOLVED NITRITE,NITROGEN KJELDAHL TOTAL,NITROGEN PARTICULATE,NITROGEN TOTAL,NITROGEN TOTAL (CALCD.),NITROGEN TOTAL DISSOLVED,"O,P'-DDD (MITOTANE) (2,4'-DDD)","O,P'-DDE (2,4'-DDE)","O,P'-DDT (2,4'-DDT)","OIL AND GREASE, VISIBLE",OXYCHLORDANE,"P,P'-DDE (4,4'-DDE)","P,P'-DDT (4,4'-DDT)","P,P'-DICHLORODIPHENYL DICHLOROETHANE (P,P'-DDD) OR 1,2-DIPHENYL TETRACHLOROETHANE (4,4'-DDD)","P,P'-METHOXYCHLOR (METHOXYCHLOR)",P-NAPHTHALENE,PENTACHLOROANISOLE,PENTACHLOROBENZENE,PERYLENE,PERYLENE-D12,PH,PH (FIELD),PHENANTHRENE,PHOSPHORUS PARTICULATE (CALCD.),PHOSPHORUS TOTAL,PHOSPHORUS TOTAL DISSOLVED,PLATINUM DISSOLVED,PLATINUM TOTAL,POTASSIUM DISSOLVED/FILTERED,POTASSIUM EXTRACTABLE/UNFILTERED,POTASSIUM FILTERED,POTASSIUM TOTAL,PRASEODYMIUM DISSOLVED,PRASEODYMIUM TOTAL,PYRENE-D10,RESIDUE FILTERABLE,RESIDUE NONFILTERABLE,RUBIDIUM DISSOLVED,RUBIDIUM TOTAL,RUTHENIUM DISSOLVED,RUTHENIUM TOTAL,SAMARIUM DISSOLVED,SAMARIUM TOTAL,SATURATION INDEX (CALCD.),SCANDIUM DISSOLVED,SCANDIUM TOTAL,SELENIUM DISSOLVED,SELENIUM TOTAL,SILICA SOLUBLE REACTIVE,SILVER DISSOLVED,SILVER TOTAL,SIO2,SODIUM ADSORPTION RATIO (CALCD.),SODIUM DISSOLVED/FILTERED,SODIUM EXTRACTABLE/UNFILTERED,SODIUM FILTERED,SODIUM PERCENTAGE (CALCD.),SODIUM TOTAL,SPECIFIC CONDUCTANCE,STABILITY INDEX (CALCD.),STRONTIUM DISSOLVED,STRONTIUM EXTRACTABLE,STRONTIUM TOTAL,SULPHATE DISSOLVED,TELLURIUM DISSOLVED,TELLURIUM TOTAL,TEMPERATURE WATER (FIELD),TERBIUM DISSOLVED,TERBIUM TOTAL,TETRAHYDRONAPHTHALENE,THALLIUM DISSOLVED,THALLIUM TOTAL,THIOCYANATE,TIN DISSOLVED,TIN TOTAL,TITANIUM DISSOLVED,TITANIUM TOTAL,TOTAL DISSOLVED SOLIDS (FILTERABLE RESIDUE) (CALCD.),TRANS-NONACHLOR,TUNGSTEN DISSOLVED,TUNGSTEN TOTAL,TURBIDITY,URANIUM DISSOLVED,URANIUM TOTAL,VANADIUM DISSOLVED,VANADIUM EXTRACTABLE,VANADIUM TOTAL,YTTERBIUM DISSOLVED,YTTERBIUM TOTAL,YTTRIUM DISSOLVED,YTTRIUM TOTAL,ZINC DISSOLVED,ZINC EXTRACTABLE,ZINC TOTAL,ZIRCONIUM DISSOLVED,ZIRCONIUM TOTAL
2014-06-12 09:50:00,2014PN010053,NW06MA0001,,,,,,,,,8.2,,,,3.4,,5.7,0.005,,0.029,0.010,0.09,0.10,,17.7,,17.9,,,,,,,,,0.003,,0.005,,,0.001,0.001,2.8,,2.7,,0.019,,0.032,2.42,,,1.911,,3.9,0.245,,,,0.029,0.038,0.001,0.001,1.99,0.07,,0.05,,0.008,,0.010,,5,24,1.19,,0.45,,,,,,,,0.01,,,,,,,,0.06,,0.001,0.001,,,,,,,2.454,10.654,,,,,,,,,,,,,,5.5,,8.5,0.032,0.038,0.032,,0.035,0.80,,0.78,,,1.12,,,2.30,,3.08,,,0.041,,0.042,,,,,0.21,,0.18,0.001,0.001,,,,,,,0.161,0.24,,0.27,,,,,,,,,,,,,,,6.92,7.43,,,0.002,0.002,0.001,0.001,0.73,,,,,,,16,3,0.773,0.703,,,,,-3.81,,,0.02,0.01,0.36,0.001,0.001,,0.10,0.77,,,12.637,,25.5,14.54,15.4,,14.6,0.71,,,2.3,,,,0.001,0.001,,0.005,0.005,,,13.02,,0.001,0.001,0.33,0.0357,0.0357,0.025,,0.022,,,0.024,0.026,1.4,,1.2,,
2014-08-26 12:10:00,2014PN010081,NW06MA0001,,,,,,,,,8.0,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.977,,4.1,,,,,,,,,,,,,,,,,,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,0.19,,,,,,,,,,,,,,,7.20,7.70,,,0.002,0.002,,,,,,,,,,10,3,,,,,,,,,,,,,,,,,,,,,,24.7,,,,,,,,11.9,,,,,,,,,,,,,,,0.85,,,,,,,,,,,,,,
2014-08-27 11:45:00,2014PN010082,NW06OA0001,,,,,,,,,1.5,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.929,,1.6,,,,,,,,,0.9,,,,,,,,,5,9,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,0.12,,,,,,,,,,,,,,,6.50,7.04,,,0.002,0.006,,,,,,,,,,10,3,,,,,,,,,,,,,,,,,,,,,,8.8,,,,,,,,7.6,,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,
2014-08-27 11:50:00,2014PN010083,NW06OA0001,,,,,,,,,1.6,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.037,,1.5,,,,,,,,,0.9,,,,,,,,,5,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,0.11,,,,,,,,,,,,,,,6.48,,,,0.002,0.002,,,,,,,,,,10,3,,,,,,,,,,,,,,,,,,,,,,8.8,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,
2014-08-27 11:55:00,2014PN010084,NW06OA0001,,,,,,,,,1.6,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.037,,1.5,,,,,,,,,0.9,,,,,,,,,5,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,0.11,,,,,,,,,,,,,,,6.48,,,,0.002,0.002,,,,,,,,,,10,3,,,,,,,,,,,,,,,,,,,,,,8.7,,,,,,,,,,,,,,,,,,,,,,,0.41,,,,,,,,,,,,,,
2015-04-24 10:15:00,2015PN010010,NW06MA0001,,,,,,,,,8.5,,,,3.9,,5.2,0.005,,0.045,0.010,0.10,0.10,,20.7,,21.6,,,,,,,,,0.004,,0.003,,,0.001,0.001,3.4,,3.7,,0.009,,0.005,2.68,,,2.173,,3.5,0.194,,,,0.032,0.038,0.001,0.002,1.76,0.09,,0.06,,0.021,,0.011,,5,,0.61,,0.32,,,,,,,,0.01,,,,,,,,0.06,,0.001,0.002,,,,,,,3.05,11.55,,,,,,,,,,,,,,3.8,,8.0,0.033,0.040,0.011,,0.020,0.83,,0.88,,,1.18,,,0.77,,1.35,,,0.040,,0.046,,,,,0.18,,0.18,0.001,0.001,,,,,,,0.056,0.23,,0.24,,,,,,,,,,,,,,,6.88,,,,0.017,0.011,0.001,0.001,0.44,,,,,,,11,3,0.847,0.891,,,,,-3.856,,,0.02,0.02,0.24,0.001,0.001,,0.08,0.65,,,10.46,,28.0,14.592,18.6,,19.3,0.73,,,0.5,,,,0.001,0.001,,0.012,0.014,,,12.78,,0.001,0.001,0.18,0.0421,0.0423,0.025,,0.019,,,0.024,0.030,0.6,,0.6,,
2015-06-18 11:20:00,2015PN010080,NW06MA0001,,,,,,,,,7.5,,,,7,,9.4,0.005,,0.056,0.016,0.09,0.1,,17.6,,19,,,,,,,,,0.002,,0.004,,,0.001,0.001,3,,3.1,,0.016,,0.012,2.4,,,1.831,,4.8,0.418,,,,0.058,0.084,0.002,0.001,1.67,0.06,,0.05,,0.022,,0.021,,5,,0.59,,0.38,,,,,,,,0.01,,,,,,,,0.05,,0.001,0.003,,,,,,,2.774,10.274,,,,,,,,,,,,,,10.2,,19.8,0.056,0.069,0.321,,0.231,0.8,,0.81,,,1.04,,,8.13,,8.65,,,0.042,,0.038,,,,,0.16,,0.19,0.001,0.001,,,,,,,0.063,0.27,,0.27,,,,,,,,,,,,,,,6.90,,,,0.006,0.002,0.001,0.001,0.43,,,,,,,10,3,0.749,0.826,,,,,-3.893,,,0.01,0.01,0.32,0.001,0.001,,0.1,0.71,,,12.494,,25.6,14.685,17.2,,17.6,0.7,,,1.7,,,,0.001,0.001,,0.011,0.01,,,11.77,,0.001,0.001,0.45,0.0416,0.0479,0.006,,0.015,,,0.034,0.041,3,,1.6,,
2015-06-18 11:25:00,2015PN010081,NW06MA0001,,,,,,,,,7.8,,,,7.6,,10.9,0.005,,0.035,0.025,0.1,0.1,,18.1,,19.5,,,,,,,,,0.003,,0.004,,,0.001,0.001,3.2,,3.2,,0.006,,0.054,2.4,,,1.904,,5.2,0.371,,,,0.06,0.089,0.001,0.003,1.7,0.06,,0.07,,0.018,,0.028,,16,,0.47,,0.92,,,,,,,,0.01,,,,,,,,0.05,,0.001,0.003,,,,,,,2.516,10.316,,,,,,,,,,,,,,10.3,,21.5,0.054,0.069,0.151,,0.285,0.81,,0.81,,,1.05,,,6.52,,8.83,,,0.043,,0.046,,,,,0.17,,0.67,0.001,0.001,,,,,,,0.048,0.26,,0.27,,,,,,,,,,,,,,,6.90,,,,0.002,0.002,0.001,0.001,0.44,,,,,,,13,3,0.773,0.875,,,,,-3.875,,,0.01,0.01,0.31,0.001,0.001,,0.1,0.74,,,12.898,,25.7,14.651,16.6,,17.9,0.7,,,,,,,0.001,0.001,,0.006,0.069,,,12.02,,0.001,0.001,0.40,0.0374,0.0481,0.009,,0.02,,,0.023,0.038,1.8,,3.7,,
2015-06-18 11:30:00,2015PN010082,NW06MA0001,,,,,,,,,7.6,,,,8.3,,12.6,0.005,,0.046,0.054,0.1,0.11,,17.6,,19.5,,,,,,,,,0.004,,0.003,,,0.003,0.002,3.1,,3.1,,0.012,,0.12,2.39,,,1.898,,5.3,0.686,,,,0.067,0.099,0.001,0.003,1.69,0.07,,0.1,,0.019,,0.031,,5,,0.75,,1.27,,,,,,,,0.01,,,,,,,,0.05,,0.002,0.003,,,,,,,2.65,10.25,,,,,,,,,,,,,,11.8,,23.9,0.05,0.081,0.157,,0.668,0.83,,0.82,,,1.04,,,6.6,,9.13,,,0.038,,0.043,,,,,0.33,,0.63,0.001,0.001,,,,,,,0.079,0.32,,0.30,,,,,,,,,,,,,,,6.89,,,,0.007,0.002,0.001,0.001,0.44,,,,,,,21,3,0.742,0.846,,,,,-3.899,,,0.02,0.01,0.31,0.001,0.001,,0.1,0.72,,,12.661,,26.2,14.687,17.4,,17.3,0.7,,,,,,,0.001,0.002,,0.02,0.189,,,11.85,,0.001,0.002,0.93,0.0424,0.046,0.009,,0.024,,,0.028,0.031,2.6,,7.3,,
2015-08-25 11:55:00,2015PN010107,NW06MA0001,,,,,,,,,7.3,,,,6.8,,14.5,0.007,,0.035,0.015,0.10,0.11,,17.9,,19.3,,,,,,,,,0.004,,0.004,,,0.001,0.001,2.6,,2.4,,0.048,,0.046,2.32,,,1.149,,3.5,0.394,,,,0.051,0.145,0.001,0.002,1.64,0.08,,0.06,,0.013,,0.028,,7,,0.78,,0.49,0.006,,,,,,,0.01,,,,,,,,0.05,,0.001,0.006,,,,,,,2.898,10.198,,,,,,,,,,,,,,9.7,,35.0,0.049,0.099,0.042,,0.077,0.80,,0.83,,,1.07,,,1.31,,10.3,,,0.042,,0.046,,,,,0.30,,0.22,0.001,0.001,,,,,,,0.150,0.24,,0.22,,,,,,,,,,,,,,,7.09,7.24,,,0.003,0.002,0.001,0.001,0.42,,,,,,,22,3,0.791,0.838,,,,,-3.406,,,0.01,0.01,0.29,0.002,0.002,,0.09,0.63,,,11.328,,24.2,13.903,16.6,,17.0,0.71,,,11,,,,0.001,0.001,,0.012,0.013,,,11.46,,0.001,0.001,0.61,0.0389,0.0472,0.024,,0.037,,,0.030,0.048,2.5,,1.8,,
2015-08-26 10:45:00,2015PN010112,NW06OA0001,,,,,,,,,1.5,,,,13.1,,22.8,0.005,,0.035,0.044,0.03,0.05,,2.84,,3.34,,,,,,,,,0.003,,0.004,,,0.001,0.002,0.5,,0.5,,0.043,,0.113,0.59,,,1.043,,1.6,0.218,,,,0.644,0.843,0.001,0.003,1.07,0.05,,0.11,,0.009,,0.024,,5,3,0.65,,1.43,,,,,,,,0.01,,,,,,,,0.03,,0.005,0.011,,,,,,,0.755,2.255,,,,,,,,,,,,,,6.3,,23.1,0.593,0.756,0.037,,0.236,0.18,,0.20,,,0.19,,,1.12,,2.15,,,0.034,,0.042,,,,,0.24,,0.40,0.001,0.001,,,,,,,0.048,0.12,,0.12,,,,,,,,,,,,,,,6.45,6.95,,,0.002,0.002,0.001,0.001,0.26,,,,,,,26,3,1.04,1.17,,,,,-5.39,,,0.01,0.01,0.93,0.001,0.005,,0.22,0.77,,,39.307,,9.0,17.23,3.81,,4.14,0.65,,,8.8,,,,0.001,0.002,,0.012,0.062,,,5.36,,0.001,0.001,0.42,0.132,0.153,0.016,,0.036,,,0.146,0.203,1.7,,5.6,,
2016-04-11 12:35:00,2016PN010003,NW06MA0001,,,,,,,,,8.5,,,,5.2,,6.6,0.005,,0.032,0.010,0.10,0.10,,20.4,,21.3,,,,,,,,,0.004,,0.003,,,0.001,0.001,3.7,,3.7,,0.006,,0.004,2.61,,,,,3.3,0.232,,,,0.036,0.040,0.001,0.001,1.78,0.09,,0.06,,0.008,,0.010,,11,,0.35,,0.33,,,,,,,,,,,,,,,,0.05,,0.001,0.002,,,,,,,,11.458,,,,,,,,,,,,,,6.4,,8.4,0.039,0.042,0.069,,0.024,0.90,,0.92,,,1.20,,,0.88,,1.33,,,0.047,,0.045,,,,,0.19,,0.17,0.002,0.002,,,,,,,0.054,0.24,,0.23,,,,,,,,,,,,,,,7.15,7.93,,,0.003,0.002,0.001,0.001,0.46,,,,,,,14,3,0.764,0.799,,,,,,,,0.01,0.02,0.29,0.001,0.001,,0.09,0.67,,,10.8,,26.4,,17.2,,17.7,0.70,,,-0.5,,,,0.001,0.001,,0.005,0.005,0.05,0.05,,,0.002,0.002,0.27,0.0420,0.0458,0.02,,0.02,,,0.028,0.030,0.9,,1.7,,
2016-07-07 10:45:00,2016PN010038,NW06MA0001,,,,,,,,,7.7,,,,7.2,,12.2,0.006,,0.038,0.012,0.09,0.10,,16.4,,17.7,,,,,,,,,0.004,,0.004,,,0.001,0.001,3.1,,3.2,,0.024,,0.002,2.26,,,1.837,,3.4,0.313,3.5,,,0.067,0.089,0.001,0.002,1.47,0.08,,0.04,,0.007,,0.012,,5,,0.37,,0.32,0.006,0.006,,,,,,0.01,,,,,,,,0.05,,0.002,0.002,,,,,,,3,10.7,,,,,,,,,,,,,,12.7,,24.2,0.063,0.077,0.016,,0.013,0.76,,0.77,,,0.98,,,4.95,,7.37,0.01,,0.038,,0.044,,,,,0.14,,0.16,0.002,0.002,,,,,,0.18,0.077,0.21,,0.23,,,,,,,,,,,,,,,6.91,6.66,,,0.004,0.005,0.001,0.001,0.36,,,,,,,33,4,0.712,0.740,,,,,-3.778,,,0.02,0.01,0.40,0.001,0.001,,0.09,0.67,,,12.577,,24.1,14.466,15.6,,16.0,0.68,,,5,,,,0.001,0.001,,0.005,0.005,0.06,0.12,11.44,,0.001,0.001,0.44,0.0418,0.0439,0.02,,0.03,,,0.033,0.037,0.8,,0.4,,
2016-09-09 11:05:00,2016PN010107,NW06MA0001,,,,,,,,,7.9,,,,7.2,,15.6,0.005,,0.026,0.003,0.10,0.11,,18.5,,19.6,,,,,,,,,0.005,,0.004,,,0.001,0.001,3.1,,3.0,,0.009,,0.004,2.19,,,1.034,,3.7,0.279,3.8,,,0.045,0.122,0.001,0.002,1.31,0.06,,0.06,,0.006,,0.026,,5,27,0.48,,0.44,0.006,,,,,,,0.01,,,,,,,,0.04,,0.001,0.003,,,,,,,4.4,9.668,,,,,,,,,,,,,,13.6,,41.4,0.047,0.087,0.011,,0.060,0.78,,0.78,,,1.02,,,0.80,,11.1,0.01,,0.042,,0.043,,,,,0.19,,0.22,0.002,0.002,,,,,,0.15,0.112,0.21,,0.21,,,,,,,,,,,,,,,7.17,7.83,,,0.005,0.003,0.001,0.001,0.33,,,,,,,11,3,0.697,0.711,,,,,-3.373,,,0.02,0.02,0.31,0.003,0.005,,0.07,0.53,,,10.261,,24.9,13.916,15.8,,16.1,0.64,,,9.3,,,,0.001,0.001,,0.019,0.022,0.05,0.24,11.07,,0.001,0.001,0.43,0.0479,0.0540,0.03,,0.05,,,0.031,0.048,0.5,,0.7,,
2017-03-13 18:00:00,2016PN010160,NW06MA0001,,,,,,,,,9.1,,,,7.1,,8.5,0.005,,0.040,0.012,0.13,0.13,,23.1,,23.6,,,,,,,,,0.005,,0.005,,,0.001,0.001,3.8,,3.6,,0.019,,0.051,2.82,,,2.073,,4.0,0.146,,,,0.054,0.058,0.001,0.001,1.59,0.13,,0.10,,0.011,,0.014,,8,,0.48,,0.43,,,,,,,,0.01,,,,,,,,0.05,,0.014,0.011,,,,,,,,12.352,,,,,,,,,,,,,,11.3,,15.3,0.054,0.059,0.080,,0.181,0.98,,0.96,,,1.29,,,0.74,,1.16,,,0.061,,0.063,,,,,0.30,,0.23,0.002,0.002,,,,,,,0.061,0.21,,0.24,,,,,,,,,,,,,,,6.93,7.47,,,0.003,0.003,0.001,0.001,0.49,,,,,,,15,3,0.891,0.844,,,,,-3.774,,,0.02,0.02,0.38,0.002,0.004,,0.09,0.70,,,10.507,,29.3,14.478,18.3,,18.4,0.68,,,0,,,,0.001,0.001,,0.005,0.006,0.07,0.05,13.41,,0.026,0.029,0.22,0.0562,0.0535,0.04,,0.03,,,0.042,0.043,3.3,,3.3,,
2017-07-05 15:50:00,2017PN010036,NW06MA0001,,,,,,,,,7.9,,,,7.0,,8.7,0.005,,0.045,0.009,0.10,0.10,,15.9,,16.8,,,,,,,,,0.004,,0.003,,,0.001,0.001,2.8,,2.6,,0.016,,0.006,2.20,,,1.641,,3.5,0.367,3.4,,,0.066,0.094,0.001,0.002,1.22,0.10,,0.11,,0.011,,0.015,,6,,0.72,,0.40,0.006,,,,,,,0.01,,,,,,,,0.06,,0.003,0.003,,,,,,,0.1,8.0,,,,,,,,,,,,,,13.4,,27.2,0.059,0.080,0.026,,0.028,0.78,,0.74,,,0.95,,,4.33,,7.30,0.01,,0.042,,0.040,,,,,0.22,,0.21,0.002,0.002,,,,,,,0.134,0.20,,0.20,,,,,,,,,,,,,,,6.97,6.33,,,0.002,0.002,0.001,0.001,0.36,,,,,,,15,3,0.773,0.725,,,,,-3.639,,,0.01,0.01,0.44,0.001,0.001,,0.09,0.63,,,12.205,,23.4,14.248,15.5,,15.7,0.63,,,7.3,,,,0.001,0.001,,0.010,0.005,0.05,0.11,11.17,,0.001,0.001,0.57,0.0378,0.0425,0.03,,0.02,,,0.034,0.039,3.5,,1.2,,
2017-09-12 14:25:00,2017PN010072,NW06OA0001,,,,,,,,,1.9,,,,17.3,,25.7,0.005,,0.020,0.001,0.03,0.03,,2.98,,3.28,,,,,,,,,0.004,,0.012,,,0.001,0.001,0.9,,0.9,,0.003,,0.002,0.55,,,1.202,,1.5,0.276,1.7,,,0.791,1.05,0.002,0.004,1.11,0.06,,0.05,,0.011,,0.016,,5,11,0.36,,0.51,,,,,,,,0.01,,,,,,,,0.03,,0.032,0.029,,,,,,,0.214,2.114,,,,,,,,,,,,,,10.4,,24.7,0.673,0.856,0.021,,0.042,0.21,,0.23,,,0.18,,,0.79,,1.36,,,0.035,,0.040,,,,,0.17,,0.16,0.002,0.003,,,,,,,0.165,0.11,,0.10,,,,NOVIS,,,,,,,,,,,6.49,7.64,,,0.002,0.002,0.001,0.001,0.28,,,,,,,10,3,1.15,1.23,,,,,-5.353,,,0.01,0.01,1.20,0.001,0.001,,0.24,0.82,,,41.925,,9.2,17.197,4.62,,4.84,0.66,,,6.6,,,,0.001,0.002,,0.005,0.005,0.31,0.92,5.94,,0.001,0.001,0.59,0.150,0.169,0.02,,0.03,,,0.158,0.197,0.7,,0.9,,
2017-09-13 14:45:00,2017PN010073,NW06MA0001,,,,,,,,,7.8,,,,10.5,,13.0,0.005,,0.026,0.005,0.10,0.11,,18.1,,19.1,,,,,,,,,0.004,,0.006,,,0.001,0.001,3.0,,3.1,,0.004,,0.003,2.17,,,0.829,,3.6,0.381,3.8,,,0.055,0.093,0.001,0.001,1.35,0.10,,0.05,,0.008,,0.015,,8,25,0.37,,0.37,0.006,,,,,,,0.01,,,,,,,,0.05,,0.001,0.005,,,,,,,1.9,9.7,,,,,,,,,,,,,,16.4,,30.2,0.055,0.070,0.009,,0.010,0.78,,0.82,,,0.99,,,0.91,,4.82,0.01,,0.039,,0.046,,,,,0.22,,0.20,0.002,0.002,,,,,,,0.035,0.23,,0.22,,,,,,,,,,,,,,,7.26,7.58,,,0.002,0.002,0.001,0.001,0.38,,,,,,,10,3,0.736,0.741,,,,,-3.309,,,0.02,0.02,0.22,0.001,0.001,,0.08,0.54,,,10.537,,22.8,13.877,16.3,,16.6,0.57,,,8.8,,,,0.001,0.001,,0.005,0.005,0.06,0.11,10.9,,0.001,0.001,0.66,0.0524,0.0538,0.02,,0.03,,,0.038,0.042,0.5,,0.4,,
2018-04-17 16:00:00,2018PN010003,NW06MA0001,,,,,,,,,9.4,,,,8.3,,9.8,0.013,,0.033,0.024,0.12,0.14,,21.7,,22.4,,,,,,,,,0.005,,0.005,,,0.002,0.007,3.6,,3.8,,0.035,,0.040,2.71,,,2.092,,4.1,0.486,,,,0.054,0.062,0.001,0.001,1.45,0.18,,0.22,,0.016,,0.020,,8,45,0.60,,0.58,,,,,,,,0.01,,,,,,,,0.06,,0.002,0.005,,,,,,,2.225,11.625,,,,,,,,,,,,,,18.8,,31.1,0.054,0.056,0.158,,0.381,0.95,,0.97,,,1.18,,,0.73,,1.30,,,0.065,,0.065,,,,,0.27,,0.29,0.002,0.002,,,,0.11,0.11,,0.125,0.41,,0.37,,,,,,,,,,,,,,,6.94,8.19,,,0.006,0.002,0.001,0.001,0.46,,,,,,,18,3,0.834,0.972,,,,,-3.762,,,0.02,0.01,0.32,0.002,0.003,,0.09,0.68,,,10.81,,27.0,14.465,18.5,,18.6,0.71,,,0.1,,,,0.001,0.001,,0.010,0.011,0.08,0.09,13.15,,0.034,0.074,0.85,0.0527,0.0519,0.04,,0.06,,,0.044,0.043,4.7,,5.2,,
