DATE_TIME_HEURE,SAMPLE_ID_ÉCHANTILLON,SITE_NO,ALKALINITY PHENOLPHTHALEIN CACO3,ALKALINITY TOTAL CACO3,ALUMINUM DISSOLVED,ALUMINUM EXTRACTABLE,ALUMINUM TOTAL,AMMONIA TOTAL,ANTIMONY DISSOLVED,ANTIMONY EXTRACTABLE,ANTIMONY TOTAL,ARSENIC DISSOLVED,ARSENIC EXTRACTABLE,ARSENIC TOTAL,BARIUM DISSOLVED,BARIUM EXTRACTABLE,BARIUM TOTAL,BERYLLIUM DISSOLVED,BERYLLIUM EXTRACTABLE,BERYLLIUM TOTAL,BICARBONATE (CALCD.),BISMUTH DISSOLVED,BISMUTH EXTRACTABLE,BISMUTH TOTAL,BORON DISSOLVED,BORON EXTRACTABLE,BORON TOTAL,BROMIDE DISSOLVED,CADMIUM DISSOLVED,CADMIUM EXTRACTABLE,CADMIUM TOTAL,CALCIUM DISSOLVED,CALCIUM EXTRACTABLE/UNFILTERED,CALCIUM TOTAL,CARBON DISSOLVED INORGANIC,CARBON DISSOLVED ORGANIC,CARBONATE (CALCD.),CERIUM DISSOLVED,CERIUM EXTRACTABLE,CERIUM TOTAL,CESIUM DISSOLVED,CESIUM EXTRACTABLE,CESIUM TOTAL,CHLORIDE,CHLORIDE DISSOLVED,CHROMIUM DISSOLVED,CHROMIUM EXTRACTABLE,CHROMIUM TOTAL,COBALT DISSOLVED,COBALT EXTRACTABLE,COBALT TOTAL,COLOUR TRUE,CONDUCTANCE (FIELD),COPPER DISSOLVED,COPPER EXTRACTABLE,COPPER TOTAL,CYANIDE TOTAL,CYANIDE WEAK ACID DISSOCIABLE,DISSOLVED NITRITE/NITRATE,DISSOLVED NITROGEN NITRATE,ESCHERICHIA COLI,EUROPIUM DISSOLVED,EUROPIUM TOTAL,FECAL COLIFORMS,FLUORIDE DISSOLVED,FLUORIDE TOTAL,GADOLINIUM DISSOLVED,GADOLINIUM TOTAL RECOVERABLE,GALLIUM DISSOLVED,GALLIUM EXTRACTABLE,GALLIUM TOTAL,GERMANIUM DISSOLVED,GERMANIUM TOTAL,HAFNIUM DISSOLVED,HAFNIUM TOTAL,HARDNESS TOTAL,HARDNESS TOTAL (CALCD.) CACO3,HOLMIUM DISSOLVED,HOLMIUM TOTAL,INDIUM DISSOLVED,INDIUM TOTAL,IRIDIUM DISSOLVED,IRIDIUM TOTAL,IRON DISSOLVED,IRON EXTRACTABLE,IRON TOTAL,LANTHANUM DISSOLVED,LANTHANUM EXTRACTABLE,LANTHANUM TOTAL,LEAD DISSOLVED,LEAD EXTRACTABLE,LEAD TOTAL,LITHIUM DISSOLVED,LITHIUM EXTRACTABLE,LITHIUM TOTAL,LUTETIUM DISSOLVED,LUTETIUM TOTAL,MAGNESIUM DISSOLVED,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNESIUM TOTAL,MANGANESE DISSOLVED,MANGANESE EXTRACTABLE,MANGANESE TOTAL,MOLYBDENUM DISSOLVED,MOLYBDENUM EXTRACTABLE,MOLYBDENUM TOTAL,NEODYMIUM DISSOLVED,NEODYMIUM TOTAL,NICKEL DISSOLVED,NICKEL EXTRACTABLE,NICKEL TOTAL,NIOBIUM DISSOLVED,NIOBIUM EXTRACTABLE,NIOBIUM TOTAL,NITRATE AND NITRITE (AS N),NITROGEN KJELDAHL DISSOLVED,NITROGEN KJELDAHL TOTAL,NITROGEN NITRITE,NITROGEN TOTAL,NITROGEN TOTAL DISSOLVED,ORTHOPHOSPHATE DISSOLVED,ORTHOPHOSPHORUS DISSOLVED,OXYGEN DISSOLVED,OXYGEN DISSOLVED % SATURATION,PALLADIUM DISSOLVED,PALLADIUM TOTAL,PH,PH (FIELD),PHOSPHORUS TOTAL,PHOSPHORUS TOTAL DISSOLVED,PLATINUM DISSOLVED,PLATINUM EXTRACTABLE,PLATINUM TOTAL,POTASSIUM DISSOLVED/FILTERED,POTASSIUM EXTRACTABLE,POTASSIUM TOTAL,PRASEODYMIUM DISSOLVED,PRASEODYMIUM TOTAL,RESIDUE NONFILTERABLE,RUBIDIUM DISSOLVED,RUBIDIUM EXTRACTABLE,RUBIDIUM TOTAL,RUTHENIUM DISSOLVED,RUTHENIUM TOTAL,SAMARIUM DISSOLVED,SAMARIUM TOTAL,SCANDIUM DISSOLVED,SCANDIUM TOTAL,SELENIUM DISSOLVED,SELENIUM EXTRACTABLE,SELENIUM TOTAL,SILICON DISSOLVED,SILICON EXTRACTABLE,SILVER DISSOLVED,SILVER EXTRACTABLE,SILVER TOTAL,SODIUM DISSOLVED/FILTERED,SODIUM EXTRACTABLE,SODIUM TOTAL,SPECIFIC CONDUCTANCE,STRONTIUM DISSOLVED,STRONTIUM EXTRACTABLE,STRONTIUM TOTAL,SULPHATE,SULPHATE DISSOLVED,SULPHUR DISSOLVED,SULPHUR TOTAL,TELLURIUM DISSOLVED,TELLURIUM TOTAL,TEMPERATURE (AIR),TEMPERATURE (WATER),TEMPERATURE WATER (FIELD),TERBIUM DISSOLVED,TERBIUM TOTAL,THALLIUM DISSOLVED,THALLIUM EXTRACTABLE,THALLIUM TOTAL,TIN DISSOLVED,TIN EXTRACTABLE,TIN TOTAL,TITANIUM DISSOLVED,TITANIUM TOTAL,TOTAL NITRATE,TUNGSTEN DISSOLVED,TUNGSTEN EXTRACTABLE,TUNGSTEN TOTAL,TURBIDITY,URANIUM DISSOLVED,URANIUM EXTRACTABLE,URANIUM TOTAL,VANADIUM DISSOLVED,VANADIUM EXTRACTABLE,VANADIUM TOTAL,YTTERBIUM DISSOLVED,YTTERBIUM TOTAL,YTTRIUM DISSOLVED,YTTRIUM EXTRACTABLE,YTTRIUM TOTAL,ZINC DISSOLVED,ZINC EXTRACTABLE,ZINC TOTAL,ZIRCONIUM DISSOLVED,ZIRCONIUM TOTAL
2006-04-11 10:12:00,06PY000537,BC08NL0005,,,,176.0,200.0,,,0.047,0.047,,1.03,1.07,,29.7,29.5,,0.006,0.007,,,0.001,0.002,,4.4,4.7,,,0.011,0.011,19.6,,,,3.3,,,0.258,0.245,,0.02,0.023,,,,0.317,0.331,,0.435,0.413,5.0,,,1.4,1.39,0.0007,0.0005,,,,,,31.0,,0.08,,,,0.042,0.05,,,,,,64.0,,,,,,,,214.0,228.0,,0.133,0.13,,0.13,0.129,,0.9,0.9,,,3.64,,,,10.8,11.0,,1.31,1.3,,,,0.37,0.35,,0.006,0.006,,,,,,0.13,,,9.6,,,,8.0,,0.0142,0.017,,0.001,0.001,,,,,,,,0.6,0.61,,,,,,,,0.24,0.17,,,,0.003,0.005,,,,177.0,,142.0,141.0,,,,,,,12.0,9.0,,,,,0.002,0.002,,0.005,0.005,,,,,0.008,0.009,4.1,,0.421,0.414,,0.889,0.936,,,,0.156,0.152,,1.07,1.02,,
2006-04-12 12:00:00,06PY000550,BC08NL0001,,,,691.0,746.0,,,0.069,0.068,,0.54,0.56,,25.6,25.3,,0.027,0.028,,,0.004,0.004,,6.5,6.6,,,0.015,0.013,21.1,,,,6.3,,,0.878,0.814,,0.055,0.058,,,,0.794,0.829,,0.205,0.205,30.0,,,3.41,3.27,0.0005,0.0005,,,,,,,,0.07,,,,0.149,0.158,,,,,,71.0,,,,,,,,483.0,499.0,,0.405,0.386,,0.281,0.258,,1.0,1.0,,,4.35,,,,9.11,8.7,,1.02,1.0,,,,,0.68,,0.015,0.018,,,,,,,,,12.0,,,,7.9,,0.028,0.036,,0.001,0.001,,,,,,,,0.96,1.01,,,,,,,,0.18,0.22,,,,0.013,0.011,,,,164.0,,138.0,139.0,,,,,,,11.0,5.0,,,,,0.008,0.009,,0.023,0.017,,,,,0.006,0.006,6.2,,0.239,0.238,,1.85,1.88,,,,0.534,0.535,,2.1,2.32,,
2006-04-25 07:30:00,06PY000581,BC08NM0001,,,,,422.0,,,,0.048,,,0.53,,,27.9,,,0.012,,,,0.001,,,10.3,,,,0.015,32.6,,,,6.3,,,,0.692,,,0.039,,4.1,,,1.64,,,0.289,5.0,,,,1.4,0.0005,0.0005,0.03,,,,,19.0,,0.24,,,,,0.132,,,,,,120.0,,,,,,,,,547.0,,,0.426,,,0.149,,,3.2,,,9.0,,,,,29.3,,,3.06,,,,,1.76,,,0.032,,,,,,,,,,,,,7.8,,,0.009,,,0.001,,,,,,,,,1.72,,,,,,,,,0.41,,,,,0.001,,,,252.0,,,287.0,,63.6,,,,,10.0,9.0,,,,,,0.005,,,0.009,,,,,,0.019,9.3,,,2.35,,,1.69,,,,,0.223,,,1.75,,
2006-04-25 08:30:00,06PY000588,BC08NL0001,,,,689.0,757.0,,,0.06,0.058,,0.59,0.6,,26.3,25.5,,0.04,0.039,,,0.003,0.003,,5.5,5.3,,,0.014,0.014,18.1,,,,7.5,,,1.33,1.27,,0.095,0.088,,,,0.766,0.813,,0.318,0.309,30.0,,,3.85,3.94,0.0005,0.0005,,,,,,4.0,,0.07,,,,0.162,0.171,,,,,,60.0,,,,,,,,575.0,587.0,,0.647,0.616,,0.428,0.395,,1.4,1.4,,,3.62,,,,16.0,15.9,,0.702,0.689,,,,0.92,0.88,,0.012,0.013,,,,,,,,,12.0,,,,7.7,,0.0333,0.018,,0.001,0.001,,,,,,,,1.38,1.27,,,,,,,,0.13,0.15,,,,0.023,0.023,,,,130.0,,119.0,118.0,,,,,,,12.0,6.0,,,,,0.013,0.013,,0.008,0.009,,,,,0.007,0.007,10.5,,0.194,0.198,,2.03,2.12,,,,0.795,0.767,,2.36,2.35,,
2006-04-25 11:40:00,06PY000583,BC08NL0005,,,,532.0,589.0,,,0.05,0.052,,1.5,1.59,,30.1,30.2,,0.022,0.02,,,0.005,0.007,,7.3,7.1,,,0.019,0.02,20.9,,,,5.1,,,0.886,0.764,,0.053,0.058,,,,0.744,0.791,,0.51,0.529,10.0,,,3.07,3.26,0.0005,0.0005,,,,,,21.0,,0.07,,,,0.122,0.137,,,,,,68.0,,,,,,,,632.0,694.0,,0.517,0.423,,0.373,0.361,,0.8,0.7,,,3.76,,,,25.0,27.2,,1.05,1.04,,,,0.82,0.91,,0.013,0.015,,,,,,0.18,,,,,,,7.7,,0.0298,0.014,,0.001,0.001,,,,,,,,0.8,0.86,,,,,,,,0.16,0.19,,,,0.006,0.006,,,,146.0,,121.0,120.0,,,,,,,20.0,10.0,,,,,0.005,0.006,,0.005,0.005,,,,,0.001,0.001,12.1,,0.378,0.378,,1.77,1.9,,,,0.477,0.475,,2.62,2.57,,
2006-05-02 08:45:00,06PY000696,BC08NL0005,,,53.1,907.0,926.0,,,0.049,0.051,0.43,2.36,1.21,18.4,29.5,30.6,0.002,0.029,0.029,,0.001,0.011,0.005,3.8,3.5,3.6,,0.004,0.02,0.016,16.6,,,,8.3,,0.141,1.18,1.14,0.005,0.079,0.075,,,0.152,1.05,1.03,0.12,0.669,0.593,20.0,,1.09,4.44,3.46,0.0005,0.0005,,,,,,8.0,,0.06,,,0.011,0.206,0.204,,,,,,54.0,,,,,,,55.6,1020.0,943.0,0.107,0.645,0.604,0.009,0.478,0.45,0.2,0.6,0.5,,,2.95,,,2.96,37.6,32.0,0.805,0.745,0.762,,,0.23,1.32,1.16,0.001,0.021,0.018,,,,,,0.21,,,10.0,,,,7.6,,0.0405,0.009,0.001,0.001,0.001,,,,,,,0.44,1.08,1.07,,,,,,,0.16,0.09,0.11,,,0.002,0.009,0.011,,,,111.0,88.4,95.8,93.9,,,,,,,9.0,6.0,,,,0.001,0.006,0.006,0.005,0.005,0.005,,,,0.001,0.001,0.001,11.2,0.22,0.36,0.321,0.532,2.43,2.43,,,0.187,0.652,0.611,,3.66,3.86,,
2006-05-02 09:15:00,06PY000699,BC08NL0001,,,575.0,497.0,528.0,,,0.049,0.047,0.54,0.55,0.52,24.9,26.0,25.5,0.028,0.026,0.029,,0.001,0.002,0.001,4.0,3.9,4.7,,0.005,0.006,0.002,14.1,,,,8.5,,0.905,1.1,0.927,0.067,0.076,0.071,,,0.526,0.487,0.508,0.229,0.257,0.216,20.0,,2.48,2.23,2.49,0.0005,0.0005,,,,,,1.0,,0.04,,,0.13,0.104,0.126,,,,,,46.0,,,,,,,427.0,387.0,416.0,0.451,0.525,0.466,0.245,0.233,0.236,0.3,0.3,0.9,,,2.58,,,11.9,11.0,11.8,0.535,0.539,0.589,,,0.63,0.51,0.58,0.012,0.011,0.011,,,,,,,,,12.0,,,,7.1,,0.0295,0.01,0.001,0.001,0.001,,,,,,,1.0,1.02,1.01,,,,,,,0.08,0.11,0.07,,,0.007,0.007,0.004,,,,99.0,94.1,93.9,94.4,,,,,,,10.0,5.0,,,,,0.007,0.001,0.005,0.005,0.005,,,,0.001,0.001,0.001,0.4,0.133,0.127,0.122,1.51,1.34,1.42,,,0.545,0.544,0.56,,1.61,1.54,,
2006-05-09 07:20:00,06PY000608,BC08NM0001,,,,,294.0,,,,0.055,,,0.43,,,26.5,,,0.013,,,,0.002,,,10.4,,,,0.02,29.8,,,,6.8,,,,0.62,,,0.022,,3.8,,,0.363,,,0.132,10.0,,,,1.08,0.0005,0.0005,0.005,,,,,21.0,,0.28,,,,,0.08,,,,,,110.0,,,,,,,,,275.0,,,0.417,,,0.129,,,3.0,,,8.25,,,,,21.0,,,3.12,,,,,0.69,,,0.035,,,,,,,,,,,,,8.0,,0.0233,0.006,,,0.001,,,,,,,,,1.7,,,,,,,,,0.29,,,,,0.004,,,,251.0,,,268.0,,23.9,,,,,6.5,9.0,,,,,,0.004,,,0.005,,,,,,0.017,3.5,,,2.24,,,1.13,,,,,0.206,,,1.15,,
2006-05-09 10:15:00,06PY000613,BC08NL0001,,,41.7,335.0,350.0,,,0.053,0.052,0.38,0.47,0.46,14.5,19.6,18.8,0.005,0.022,0.021,,0.001,0.004,0.004,5.4,4.1,4.8,,0.007,0.009,0.008,13.6,,,,6.4,,0.083,0.794,0.543,0.008,0.059,0.048,,,0.131,0.38,0.323,0.042,0.187,0.153,10.0,,1.1,2.1,1.96,0.0005,0.0005,,,,,,1.0,,0.08,,,0.008,0.09,0.073,,,,,,44.0,,,,,,,27.4,305.0,254.0,0.082,0.412,0.304,0.036,0.26,0.165,0.4,0.5,0.5,,,2.46,,,0.92,8.94,6.42,0.656,0.615,0.615,,,0.51,0.46,0.44,0.002,0.009,0.008,,,,,,,,,12.0,,,,7.8,,0.0144,0.006,0.001,0.001,0.001,,,,,,,0.34,0.86,0.75,,,,,,,0.11,0.07,0.1,,,0.002,0.005,0.005,,,,99.0,89.7,94.4,94.1,,,,,,,17.0,4.0,,,,0.003,0.009,0.007,0.005,0.007,0.006,,,,0.001,0.002,0.001,6.2,0.0741,0.123,0.115,0.545,1.08,1.01,,,0.187,0.413,0.365,,1.37,0.87,,
2006-05-09 11:45:00,06PY000609,BC08NL0005,,,43.7,369.0,400.0,,,0.044,0.046,0.49,1.06,0.78,19.4,24.5,23.4,0.004,0.015,0.015,,0.001,0.003,0.003,5.0,4.5,4.0,,0.007,0.013,0.013,15.9,,,,6.2,,0.089,0.573,0.393,0.005,0.03,0.038,,,0.141,0.479,0.541,0.128,0.286,0.297,10.0,,1.12,2.19,1.92,0.0005,0.0005,,,,,,6.0,,0.06,,,0.01,0.084,0.081,,,,,,51.0,,,,,,,43.0,403.0,398.0,0.085,0.363,0.25,0.024,0.163,0.175,0.7,0.8,0.7,,,2.84,,,2.78,12.7,16.1,0.923,0.859,0.844,,,0.17,0.56,0.57,0.003,0.009,0.011,,,,,,0.24,,,9.8,,,,7.9,,0.0174,0.005,0.001,0.001,0.001,,,,,,,0.42,0.64,0.66,,,,,,,0.13,0.08,0.12,,,0.001,0.005,0.004,,,,112.0,92.3,95.4,94.8,,,,,,,18.0,8.0,,,,0.002,0.005,0.004,0.005,0.007,0.005,,,,0.001,0.002,0.001,2.7,0.208,0.261,0.248,0.494,1.22,1.18,,,0.149,0.326,0.287,,1.33,1.38,,
2006-05-16 10:40:00,06PY000693,BC08NL0001,,,2950.0,6780.0,6740.0,,,0.102,0.112,1.15,2.36,2.32,58.5,128.0,125.0,0.109,0.303,0.261,,0.014,0.03,0.029,5.1,6.5,6.1,,0.026,0.082,0.077,10.3,,,,5.6,,4.49,12.6,9.98,0.268,0.737,0.617,,,2.75,5.72,5.03,1.31,3.26,3.22,20.0,,8.33,21.6,20.8,0.0008,0.0006,,,,,,17.0,,0.04,,,0.682,1.61,1.51,,,,,,33.0,,,,,,,2610.0,6690.0,6320.0,2.09,6.0,4.88,1.18,3.52,4.79,1.8,3.8,3.9,,,1.79,,,68.6,214.0,192.0,0.457,0.377,0.405,,,2.07,5.23,5.0,0.051,0.07,0.072,,,,,,,,,11.0,,,,7.6,,0.213,0.004,0.001,0.001,0.001,,,,,,,3.6,10.1,7.3,,,,,,,0.1,0.09,0.11,,,0.016,0.042,0.04,,,,71.0,92.6,122.0,122.0,,,,,,,19.0,7.0,,,,0.043,0.107,0.086,0.007,0.008,0.01,,,,0.005,0.009,0.009,48.7,0.226,0.664,0.59,5.53,13.4,12.5,,,1.59,4.52,4.12,,21.7,19.9,,
2006-05-17 14:30:00,06PY000662,BC08NL0005,,,54.1,13000.0,13500.0,,,0.187,0.198,0.95,12.6,13.2,14.3,176.0,181.0,0.005,0.356,0.358,,0.001,0.073,0.083,4.2,6.0,7.0,,0.013,0.365,0.365,10.2,,,,7.5,,0.189,15.6,16.1,0.006,0.949,0.977,,,0.164,18.1,18.6,0.121,10.1,10.1,40.0,,2.11,51.0,52.5,0.001,0.0005,,,,,,200.0,,0.04,,,0.014,3.23,3.34,,,,,,32.0,,,,,,,69.7,16500.0,16600.0,0.135,8.28,8.47,0.05,9.79,9.27,0.4,8.1,8.2,,,1.57,,,11.3,567.0,578.0,0.659,0.504,0.47,,,0.67,21.1,20.9,0.003,0.114,0.131,,,,,,0.34,,,8.6,,,,7.9,,0.75,0.011,0.001,0.001,0.001,,,,,,,0.5,8.47,8.7,,,,,,,0.07,0.2,0.2,,,0.002,0.139,0.139,,,,70.0,56.1,132.0,135.0,,,,,,,34.0,12.0,,,,0.003,0.101,0.095,0.005,0.016,0.011,,,,0.004,0.013,0.011,254.0,0.0953,1.18,1.15,0.695,34.4,35.0,,,0.26,7.79,7.75,,62.1,61.3,,
2006-05-23 11:00:00,06PY000665,BC08NL0005,,,70.7,3370.0,3380.0,,,0.068,0.067,0.59,2.94,3.16,12.9,50.6,52.0,0.007,0.078,0.08,,0.001,0.017,0.018,3.5,2.8,2.7,,0.012,0.04,0.039,9.92,,,,5.9,,0.159,2.96,2.78,0.005,0.183,0.182,,,0.148,3.23,4.93,0.082,1.57,1.62,5.0,,1.41,8.41,8.18,0.0005,0.0005,,,,,,8.0,,0.05,,,0.015,0.767,0.732,,,,,,31.0,,,,,,,53.3,3030.0,3080.0,0.132,1.48,1.4,0.035,1.02,0.938,0.4,1.9,1.9,,,1.59,,,5.26,84.6,85.2,0.728,0.591,0.584,,,0.34,3.1,3.53,0.001,0.071,0.064,,,,,,0.36,,,9.6,,,,6.8,,0.117,0.005,0.001,0.001,0.001,,,,,,,0.43,2.55,2.31,,,,,,,0.08,0.07,0.11,,,0.003,0.019,0.018,,,,61.0,57.4,79.6,78.7,,,,,,,22.0,10.0,,,,0.002,0.02,0.019,0.005,0.011,0.006,,,,0.004,0.006,0.015,26.2,0.129,0.332,0.305,0.485,6.65,6.82,,,0.225,1.37,1.29,,9.34,9.43,,
2006-05-24 10:15:00,06PY000673,BC08NL0001,,,55.0,1600.0,1640.0,,,0.062,0.063,0.45,0.8,0.85,9.73,27.5,30.1,0.005,0.046,0.054,,0.001,0.007,0.006,3.4,3.1,3.1,,0.005,0.016,0.026,8.02,,,,5.6,,0.107,1.69,1.69,0.007,0.119,0.116,,,0.118,1.23,1.37,0.05,0.618,0.681,10.0,,1.1,4.26,4.22,0.0005,0.0005,,,,,,3.0,,0.04,,,0.008,0.349,0.346,,,,,,26.0,,,,,,,31.1,1280.0,1330.0,0.102,0.8,0.842,0.034,0.482,0.534,0.2,1.0,1.1,,,1.37,,,2.27,36.3,38.6,0.531,0.467,0.436,,,0.16,2.69,1.18,0.001,0.028,0.03,,,,,,,,,11.0,,,,7.6,,0.0634,0.003,0.001,0.001,0.001,,,,,,,0.31,1.44,1.49,,,,,,,0.05,0.05,0.05,,,0.002,0.011,0.01,,,,52.0,56.3,68.4,68.8,,,,,,,17.0,6.0,,,,0.002,0.015,0.016,0.005,0.007,0.005,,,,0.004,0.004,0.003,19.2,0.0472,0.138,0.143,0.381,3.02,3.15,,,0.2,0.784,0.778,,3.84,3.95,,
2006-05-24 19:40:00,06PY000685,BC08NM0001,,,,,970.0,,,,0.054,,,0.66,,,31.0,,,0.029,,,,0.01,,,9.8,,,,0.026,27.3,,,,6.6,,,,1.33,,,0.078,,3.5,,,4.68,,,0.788,15.0,,,,2.18,0.0005,0.0005,0.012,,,,,8.0,,0.16,,,,,0.272,,,,,,99.0,,,,,,,,,1270.0,,,0.822,,,0.26,,,3.3,,,7.52,,,,,44.1,,,2.77,,,,,4.11,,,0.088,,,,,,,,,,,,,8.1,,0.061,0.004,,,0.001,,,,,,,,,2.25,,,,,,,,,0.24,,,,,0.007,,,,227.0,,,251.0,,22.3,,,,,14.0,14.0,,,,,,0.008,,,0.01,,,,,,0.019,14.6,,,2.06,,,3.44,,,,,0.388,,,2.86,,
2006-06-06 07:35:00,06PY000717,BC08NM0001,,,,,212.0,,,,0.053,,,0.45,,,25.1,,,0.009,,,,0.001,,,10.2,,,,0.02,33.2,,,,6.0,,,,0.408,,,0.025,,2.8,,,0.267,,,0.114,5.0,,,,0.88,0.0005,0.0005,0.008,,,,,28.0,,0.17,,,,,0.067,,,,,,120.0,,,,,,,,,232.0,,,0.263,,,0.089,,,3.2,,,8.66,,,,,14.7,,,3.26,,,,,0.55,,,0.026,,,,,,,,,,,,,8.1,,0.0245,0.002,,,0.001,,,,,,,,,1.68,,,,,,,,,0.34,,,,,0.001,,,,245.0,,,269.0,,25.0,,,,,15.0,15.0,,,,,,0.003,,,0.005,,,,,,0.02,2.6,,,2.26,,,1.15,,,,,0.15,,,0.79,,
2006-06-06 08:52:00,06PY000718,BC08NL0005,,,48.7,1190.0,1280.0,,,0.046,0.047,0.53,1.51,1.77,13.0,25.3,27.5,0.005,0.031,0.031,,0.001,0.007,0.008,3.1,2.4,2.6,,0.006,0.016,0.014,9.78,,,,5.0,,0.086,1.02,1.12,0.005,0.069,0.078,,,0.101,1.08,1.13,0.077,0.554,0.606,10.0,,0.85,3.0,2.98,0.0005,0.0005,,,,,,8.0,,0.04,,,0.007,0.264,0.281,,,,,,31.0,,,,,,,29.6,1030.0,1160.0,0.088,0.548,0.6,0.013,0.362,0.362,0.5,1.0,1.1,,,1.53,,,3.36,29.0,31.6,0.782,0.663,0.676,,,0.02,1.04,1.02,0.002,0.037,0.028,,,,,,0.16,,,9.6,,,,7.7,,0.0471,0.002,0.001,0.001,0.001,,,,,,,0.38,1.05,1.15,,,,,,,0.07,0.08,0.08,,,0.001,0.013,0.006,,,,64.0,56.4,65.5,63.7,,,,,,,19.0,11.0,,,,0.002,0.009,0.01,0.005,0.006,0.005,,,,0.006,0.007,0.006,9.2,0.117,0.208,0.21,0.383,2.43,2.7,,,0.151,0.55,0.541,,2.83,3.1,,
2006-06-06 09:15:00,06PY000719,BC08NL0001,,,37.5,600.0,608.0,,,0.051,0.048,0.39,0.61,0.55,9.84,17.2,16.8,0.004,0.026,0.024,,0.001,0.004,0.003,3.4,2.8,2.7,,0.003,0.01,0.006,8.48,,,,4.0,,0.054,1.27,0.78,0.007,0.06,0.063,,,0.086,0.48,0.472,0.032,0.265,0.238,5.0,,0.72,1.84,1.71,0.0005,0.0005,,,,,,2.0,,0.02,,,0.007,0.125,0.133,,,,,,26.0,,,,,,,14.2,491.0,445.0,0.063,0.596,0.396,0.005,0.211,0.192,0.3,0.5,0.5,,,1.27,,,1.02,13.9,11.7,0.613,0.555,0.553,,,0.02,0.24,0.17,0.001,0.013,0.017,,,,,,,,,11.0,,,,7.3,,0.0228,0.003,0.001,0.001,0.001,,,,,,,0.27,0.81,0.88,,,,,,,0.05,0.05,0.07,,,0.001,0.004,0.003,,,,55.0,57.1,62.5,61.0,,,,,,,15.0,8.0,,,,0.002,0.008,0.009,0.005,0.005,0.005,,,,0.006,0.005,0.005,5.3,0.0404,0.111,0.0894,0.33,1.3,1.23,,,0.136,0.491,0.373,,1.02,1.74,,
2006-06-20 10:00:00,06PY000857,BC08NL0005,,,27.4,508.0,576.0,,,0.045,0.046,0.7,1.47,1.34,17.1,22.1,23.0,0.004,0.015,0.017,,0.001,0.005,0.004,4.0,3.4,,,0.007,0.011,0.012,13.3,,,,3.7,,0.051,0.425,0.479,0.005,0.033,0.036,,,0.102,0.559,0.487,0.117,0.445,0.317,10.0,,0.79,1.88,1.88,0.0005,0.0005,,,,,,7.0,,0.05,,,0.003,0.1,0.113,,,,,,42.0,,,,,,,23.4,453.0,421.0,0.063,0.265,0.301,,0.163,,0.6,0.8,0.8,,,2.11,,,4.28,14.3,14.0,1.07,1.03,1.03,,,0.1,1.27,0.48,0.002,0.012,0.011,,,,,,0.26,,,9.6,,,,8.0,,0.0182,0.002,0.001,0.001,0.001,,,,,,,0.43,0.71,0.78,,,,,,,0.1,0.09,0.1,,,0.007,0.009,0.01,,,,88.0,76.8,80.0,81.2,,,,,,,19.0,12.0,,,,0.002,0.005,0.005,0.005,0.005,0.005,,,,0.008,0.009,0.009,1.1,0.173,0.247,0.251,0.448,1.37,1.34,,,0.11,0.285,0.319,,1.15,1.15,,
2006-06-20 10:15:00,06PY000849,BC08NL0001,,,,251.0,241.0,,,0.05,0.051,,0.52,0.54,,15.5,15.0,,0.011,0.009,,,0.005,0.002,,3.5,3.6,,,0.007,0.005,9.62,,,,3.4,,,0.276,0.274,,0.027,0.026,,,,0.213,0.232,,0.095,0.088,5.0,,,1.07,1.0,0.0005,0.0005,,,,,,1.0,,0.03,,,,0.049,0.049,,,,,,30.0,,,,,,,,169.0,154.0,,0.159,0.158,,0.094,0.08,,0.4,0.4,,,1.49,,,,5.19,5.03,,0.674,0.689,,,,0.18,0.16,,0.006,0.006,,,,,,,,,10.0,,,,7.3,,0.0139,0.002,,0.001,0.001,,,,,,,,0.53,0.51,,,,,,,,0.05,0.07,,,,0.008,0.008,,,,71.0,,76.2,76.4,,,,,,,18.0,9.0,,,,,0.005,0.004,,0.005,0.008,,,,,0.007,0.007,1.5,,0.0749,0.0756,,0.702,0.726,,,,0.193,0.19,,0.56,0.41,,
2006-06-25 21:05:00,06PY000876,BC08NM0001,,,,,97.6,,,,0.057,,,0.49,,,24.9,,,0.006,,,,0.001,,,9.6,,,,0.017,33.0,,,,5.2,,,,0.2,,,0.013,,3.7,,,0.133,,,0.059,10.0,,,,0.78,0.0005,0.0005,0.012,,,,,5.0,,0.21,,,,,0.025,,,,,,120.0,,,,,,,,,101.0,,,0.123,,,0.044,,,3.3,,,8.76,,,,,8.28,,,3.44,,,,,0.43,,,0.008,,,,,,,,,,,,,8.3,,0.0145,0.003,,,0.001,,,,,,,,,1.58,,,,,,,,,0.37,,,,,0.001,,,,250.0,,,281.0,,23.6,,,,,24.0,20.0,,,,,,0.002,,,0.006,,,,,,0.02,1.0,,,2.3,,,0.975,,,,,0.09,,,0.44,,
