DATE_TIME_HEURE,SAMPLE_ID_ÉCHANTILLON,SITE_NO,2-(N-ETHYLPERFLUORO-1-OCTANESULFONAMIDO)-ETHANOL (N-ETFOSE),2-(N-METHYLPERFLUORO-1-OCTANESULFONAMIDO)-ETHANOL (N-MEFOSE),4:2 FLUOROTELOMERSULFONATE (4:2 FTS),4:2 FLUOROTELOMERSULFONATE-13C2 (4:2 FTS-13C2),6:2 FLUOROTELOMERSULFONATE (6:2 FTS),6:2 FLUOROTELOMERSULFONATE-13C2 (6:2 FTS-13C2),8:2 FLUOROTELOMERSULFONATE (8:2 FTS),8:2 FLUOROTELOMERSULFONATE-13C2 (8:2 FTS-13C2),ALKALINITY GRAN CACO3,ALKALINITY PHENOLPHTHALEIN CACO3,ALKALINITY TOTAL CACO3,ALUMINUM DISSOLVED,ALUMINUM EXTRACTABLE,ALUMINUM TOTAL,ALUMINUM TOTAL RECOVERABLE,AMMONIA TOTAL,ANTIMONY DISSOLVED,ANTIMONY EXTRACTABLE,ANTIMONY TOTAL,ANTIMONY TOTAL RECOVERABLE,ARSENIC DISSOLVED,ARSENIC EXTRACTABLE,ARSENIC TOTAL,ARSENIC TOTAL RECOVERABLE,BARIUM DISSOLVED,BARIUM EXTRACTABLE,BARIUM TOTAL,BARIUM TOTAL RECOVERABLE,BERYLLIUM DISSOLVED,BERYLLIUM EXTRACTABLE,BERYLLIUM TOTAL,BERYLLIUM TOTAL RECOVERABLE,BISMUTH TOTAL RECOVERABLE,BISPHENOL A,BISPHENOL E,BISPHENOL F,BISPHENOL S,BORON TOTAL,BORON TOTAL RECOVERABLE,BROMINE DISSOLVED,CADMIUM DISSOLVED,CADMIUM EXTRACTABLE,CADMIUM TOTAL,CADMIUM TOTAL RECOVERABLE,CALCIUM DISSOLVED,CALCIUM EXTRACTABLE/UNFILTERED,CALCIUM TOTAL,CALCIUM TOTAL RECOVERABLE,CARBON DISSOLVED ORGANIC,CARBON TOTAL INORGANIC,CARBON TOTAL ORGANIC,"CARBON, TOTAL ORGANIC (NON PURGEABLE)",CHLORIDE DISSOLVED,CHROMIUM DISSOLVED,CHROMIUM EXTRACTABLE,CHROMIUM TOTAL,CHROMIUM TOTAL RECOVERABLE,COBALT DISSOLVED,COBALT EXTRACTABLE,COBALT TOTAL,COBALT TOTAL RECOVERABLE,COLOUR APPARENT,COLOUR TRUE,COMPLEXED ALUMINUM,COMPLEXED COPPER,COMPLEXED IRON,COMPLEXED LEAD,COMPLEXED MANGANESE,COMPLEXED ZINC,CONDUCTANCE (FIELD),CONDUCTIVITY,COPPER DISSOLVED,COPPER EXTRACTABLE,COPPER TOTAL,COPPER TOTAL RECOVERABLE,DISSOLVED NITROGEN NITRATE,ETFOSAA-D5,FLUORIDE DISSOLVED,GALLIUM TOTAL RECOVERABLE,IRON DISSOLVED,IRON EXTRACTABLE,IRON TOTAL,IRON TOTAL RECOVERABLE,LANTHANUM TOTAL RECOVERABLE,LEAD DISSOLVED,LEAD EXTRACTABLE,LEAD TOTAL,LEAD TOTAL RECOVERABLE,LITHIUM TOTAL RECOVERABLE,MAGNESIUM DISSOLVED,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNESIUM TOTAL,MAGNESIUM TOTAL RECOVERABLE,MANGANESE DISSOLVED,MANGANESE EXTRACTABLE,MANGANESE TOTAL,MANGANESE TOTAL RECOVERABLE,MEFOSAA-D3,MOLYBDENUM DISSOLVED,MOLYBDENUM EXTRACTABLE,MOLYBDENUM TOTAL,MOLYBDENUM TOTAL RECOVERABLE,N-ETFOSA-D5,N-ETHYL PERFLUOROOCTANE SULFONAMIDOACETIC ACID (ETFOSAA),N-ETHYLPERFLUORO-1-OCTANESULFONAMIDE (N-ETFOSA),N-METHYL PERFLUOROOCTANE SULFONAMIDOACETIC ACID (MEFOSAA),N-METHYLPERFLUORO-1-OCTANESULFONAMIDE (N-MEFOSA),N-METHYLPERFLUOROOCTANESULFONAMIDE-D3 (MEFOSA-D3),NET-FOSE-D9,NICKEL DISSOLVED,NICKEL EXTRACTABLE,NICKEL TOTAL,NICKEL TOTAL RECOVERABLE,NITRITE/NITRATE,NITROGEN NITRATE,NITROGEN NITRITE,NITROGEN TOTAL,NITROGEN TOTAL DISSOLVED,NME-FOSE-D7,OXYGEN DISSOLVED,OXYGEN DISSOLVED % SATURATION,PERFLUOROBUTANESULFONATE (PFBS),PERFLUOROBUTANESULFONATE-13C3 (PFBS-1-13C3),PERFLUOROBUTANOATE (PFBA),PERFLUOROBUTANOATE-13C4 (PFBA-13C4),PERFLUORODECANESULFONATE (PFDS),PERFLUORODECANOATE (PFDA),PERFLUORODECANOATE-13C6 (PFDA-13C6),PERFLUORODODECANESULFONATE (PFDOS),PERFLUORODODECANOATE (PFDOA),PERFLUORODODECANOATE-13C2 (PFDOA-13C2),PERFLUOROHEPTANESULFONATE (PFHPS),PERFLUOROHEPTANOATE (PFHPA),PERFLUOROHEPTANOATE-13C4 (PFHPA-13C4),PERFLUOROHEXANESULFONATE (PFHXS)  ,PERFLUOROHEXANESULFONATE-13C3 (PFHXS-1-13C3),PERFLUOROHEXANOATE (PFHXA),PERFLUOROHEXANOATE-13C5 (PFHXA-13C5),PERFLUORONONANESULFONATE (PFNS),PERFLUORONONANOATE (PFNA),PERFLUORONONANOATE-13C9 (PFNA-13C9),PERFLUOROOCTANE SULFONAMIDE (PFOSA OU FOSA),PERFLUOROOCTANE SULFONATE (PFOS),PERFLUOROOCTANESULFONAMIDE-13C8 (PFOSA-13C8 OU FOSA-13C8),PERFLUOROOCTANESULFONATE-13C8 (PFOS-1-13C8),PERFLUOROOCTANOATE (PFOA),PERFLUOROOCTANOATE-13C8 (PFOA-13C8),PERFLUOROPENTANESULFONATE (PFPES),PERFLUOROPENTANOATE (PFPEA),PERFLUOROPENTANOATE-13C5 (PFPEA-13C5),PERFLUOROTETRADECANOATE (PFTEDA),PERFLUOROTETRADECANOATE-13C2 (PFTEDA-13C2),PERFLUOROTRIDECANOATE (PFTRDA),PERFLUOROUNDECANOATE (PFUNA),PERFLUOROUNDECANOATE-13C7 (PFUNA),PH,PH (FIELD),PHOSPHORUS TOTAL,POTASSIUM DISSOLVED,POTASSIUM DISSOLVED/FILTERED,POTASSIUM EXTRACTABLE/UNFILTERED,POTASSIUM TOTAL,POTASSIUM TOTAL RECOVERABLE,RUBIDIUM TOTAL RECOVERABLE,SELENIUM DISSOLVED,SELENIUM EXTRACTABLE,SELENIUM TOTAL,SELENIUM TOTAL RECOVERABLE,SILVER DISSOLVED,SILVER EXTRACTABLE,SILVER TOTAL,SILVER TOTAL RECOVERABLE,SODIUM DISSOLVED,SODIUM DISSOLVED/FILTERED,SODIUM EXTRACTABLE/UNFILTERED,SODIUM TOTAL,SODIUM TOTAL RECOVERABLE,SOLIDS SUSPENDED,SPECIFIC CONDUCTANCE,STRONTIUM DISSOLVED,STRONTIUM EXTRACTABLE,STRONTIUM TOTAL,STRONTIUM TOTAL RECOVERABLE,SULPHATE DISSOLVED,TEMPERATURE (WATER),TEMPERATURE WATER (FIELD),THALLIUM DISSOLVED,THALLIUM EXTRACTABLE,THALLIUM TOTAL,THALLIUM TOTAL RECOVERABLE,TIN DISSOLVED,TIN EXTRACTABLE,TIN TOTAL,TIN TOTAL RECOVERABLE,TITANIUM DISSOLVED,TITANIUM EXTRACTABLE,TITANIUM TOTAL,TITANIUM TOTAL RECOVERABLE,TURBIDITY,TURBIDITY (FIELD),URANIUM DISSOLVED,URANIUM EXTRACTABLE,URANIUM TOTAL,URANIUM TOTAL RECOVERABLE,VANADIUM DISSOLVED,VANADIUM EXTRACTABLE,VANADIUM TOTAL,VANADIUM TOTAL RECOVERABLE,ZINC DISSOLVED,ZINC EXTRACTABLE,ZINC TOTAL,ZINC TOTAL RECOVERABLE
2021-12-21 08:20:00,2021-AT0506-0014,NB01AJ0126,,,,,,,,,72.1,,73.8,,,,49.4,,,,,0.06,,,,0.296,,,,6.72,,,,0.005,0.002,,,,,,5.2,0.02,,,,0.014,,,,30.0,,,5.36,,10.6,,,,0.165,,,,0.04,34.0,,,,,,,,201.7,,,,,0.38,0.51,,0.03,0.01,,,,91.1,0.041,,,,0.08,0.4,,,,2.93,,,,9.4,,,,,0.07,,,,,,,,,,,0.308,,,0.02,0.71,,,14.21,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.01,7.55,0.008,,,,,0.77,0.472,,,,0.038,,,,0.005,,,,,6.3,,199.0,,,,176.0,6.7,,0.35,,,,,,,,0.01,,,,1.47,0.7,0.75,,,,0.112,,,,0.12,,,,3.0
2021-12-21 11:35:00,2021-AT0506-0013,NB01AJ0008,,,,,,,,,143.0,,145.0,,,,33.9,,,,,0.05,,,,0.207,,,,13.6,,,,0.003,0.002,,,,,,7.5,0.02,,,,0.005,,,,59.0,,,2.91,,10.4,,,,0.154,,,,0.05,13.0,,,,,,,,339.0,,,,,0.27,1.27,,0.04,0.01,,,,74.1,0.031,,,,0.03,0.4,,,,4.74,,,,12.3,,,,,0.04,,,,,,,,,,,0.238,,,0.02,1.37,,,13.98,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.23,7.8,0.006,,,,,1.1,0.343,,,,0.04,,,,0.005,,,,,5.1,,331.0,,,,383.0,10.2,,-0.015,,,,,,,,0.01,,,,0.57,0.7,1.05,,,,0.172,,,,0.109,,,,0.33
2022-02-15 14:05:00,2022-AT0506-0001,NB01AR0021,,,,,,,,,12.9,,12.2,,,,115.0,,,,,0.04,,,,0.387,,,,6.64,,,,0.014,0.002,,,,,,3.1,0.02,,,,0.02,,,,4.5,,,9.37,,5.5,,,,0.185,,,,0.06,80.0,,,,,,,,59.1,,,,,0.38,0.05,,0.04,0.02,,,,184.0,0.106,,,,0.21,0.3,,,,0.723,,,,39.6,,,,,0.09,,,,,,,,,,,0.326,,,0.02,0.45,,,14.44,98.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.93,6.42,0.016,,,,,0.69,1.66,,,,0.065,,,,0.004,,,,,5.7,,57.9,,,,21.7,4.7,,0.041,,,,0.006,,,,0.01,,,,1.16,1.2,1.16,,,,0.086,,,,0.221,,,,2.23
2022-02-15 14:20:00,2022-ON0241-0050,NB01AR0021,2.98,3.98,1.59,103.0,1.43,85.4,1.59,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.1,,,,,,,70.6,,,,,,,,,,,,,,,,,,,,,73.2,,,,,79.7,0.398,0.995,0.398,0.457,74.6,77.2,,,,,,,,,,114.0,14.44,98.9,0.398,87.9,1.59,87.6,0.398,0.398,90.7,0.398,0.398,83.7,0.398,0.722,95.1,0.398,87.0,0.398,91.5,0.398,0.398,71.8,0.398,0.398,94.8,92.8,0.407,91.3,0.4,0.796,84.5,0.398,71.2,0.398,0.398,92.0,,6.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,,,,,,,,,,,,,,1.16,,,,,,,,,,,,
2022-02-17 10:45:00,2022-AT0506-0002,NB01AJ0008,,,,,,,,,157.0,,159.0,,,,25.4,,,,,0.05,,,,0.227,,,,14.9,,,,0.003,0.002,,,,,,7.8,0.02,,,,0.005,,,,64.0,,,5.69,,12.2,,,,0.141,,,,0.05,14.0,,,,,,,,376.0,,,,,0.33,1.28,,0.03,0.01,,,,85.9,0.025,,,,0.04,0.5,,,,5.19,,,,10.2,,,,,0.05,,,,,,,,,,,0.209,,,0.02,1.46,,,12.85,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.19,7.41,0.008,,,,,1.3,0.395,,,,0.028,,,,0.002,,,,,6.3,,367.0,,,,403.0,11.2,,-0.02,,,,0.006,,,,0.01,,,,0.48,1.1,1.15,,,,0.191,,,,0.099,,,,0.93
2022-03-22 11:40:00,2022-AT0506-0003,NB01AR0021,,,,,,,,,8.25,,7.63,,,,145.0,,,,,0.04,,,,0.348,,,,4.52,,,,0.013,0.002,,,,,,2.6,0.02,,,,0.01,,,,3.2,,,6.89,,3.2,,,,0.217,,,,0.09,73.0,,,,,,,,36.7,,,,,0.36,0.03,,0.04,0.02,,,,212.0,0.116,,,,0.14,0.3,,,,0.593,,,,45.8,,,,,0.07,,,,,,,,,,,0.352,,,0.02,0.29,,,13.63,98.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.07,6.25,0.014,,,,,0.38,0.884,,,,0.051,,,,0.005,,,,,3.1,,34.8,,,,16.8,2.2,,1.78,,,,0.006,,,,0.01,,,,1.74,1.5,1.23,,,,0.07,,,,0.263,,,,1.98
2022-03-22 15:55:00,2022-AT0506-0006,NB01AR0151,,,,,,,,,11.4,,11.0,,,,11.2,,,,,0.04,,,,0.225,,,,1.82,,,,0.003,0.002,,,,,,2.4,0.02,,,,0.005,,,,4.2,,,3.41,,1.9,,,,0.063,,,,0.01,13.0,,,,,,,,35.4,,,,,0.32,0.03,,0.03,0.01,,,,17.4,0.012,,,,0.02,0.2,,,,0.61,,,,3.5,,,,,0.05,,,,,,,,,,,0.136,,,0.02,0.15,,,13.51,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.36,7.27,0.004,,,,,0.25,0.408,,,,0.05,,,,0.002,,,,,1.6,,34.0,,,,22.8,1.6,,1.94,,,,0.006,,,,0.01,,,,0.24,0.4,0.33,,,,0.022,,,,0.049,,,,1.72
2022-03-23 08:35:00,2022-AT0506-0007,NB01AJ0008,,,,,,,,,111.0,,112.0,,,,107.0,,,,,0.05,,,,0.234,,,,11.6,,,,0.006,0.002,,,,,,6.7,0.02,,,,0.005,,,,45.0,,,3.32,,16.0,,,,0.275,,,,0.08,26.0,,,,,,,,294.9,,,,,0.5,0.93,,0.04,0.02,,,,184.0,0.084,,,,0.1,0.4,,,,3.64,,,,26.2,,,,,0.05,,,,,,,,,,,0.376,,,0.02,1.14,,,13.36,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.09,7.38,0.015,,,,,1.2,0.434,,,,0.038,,,,0.003,,,,,8.6,,290.0,,,,319.0,8.1,,-0.026,,,,0.006,,,,0.01,,,,1.82,3.0,2.25,,,,0.132,,,,0.197,,,,1.25
2022-03-23 09:40:00,2022-AT0506-0008,NB01AJ0126,,,,,,,,,53.0,,57.0,,,,159.0,,,,,0.04,,,,0.27,,,,5.9,,,,0.007,0.002,,,,,,3.8,0.02,,,,0.005,,,,22.0,,,0.25,,7.7,,,,0.307,,,,0.11,39.0,,,,,,,,152.6,,,,,0.49,0.35,,0.03,0.03,,,,223.0,0.113,,,,0.15,0.3,,,,2.15,,,,28.8,,,,,0.05,,,,,,,,,,,0.468,,,0.02,0.58,,,14.18,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.91,7.43,0.013,,,,,0.73,0.453,,,,0.044,,,,0.003,,,,,4.4,,150.0,,,,128.0,4.4,,0.0,,,,0.006,,,,0.01,,,,2.62,2.3,2.19,,,,0.066,,,,0.256,,,,1.35
2022-05-25 15:15:00,2022-AT0506-0009,NB01AR0021,,,,,,,,,10.0,,9.53,,,,118.0,,,,,0.04,,,,0.526,,,,4.23,,,,0.011,0.002,,,,,,3.2,0.02,,,,0.016,,,,3.6,,,8.06,,4.0,,,,0.23,,,,0.08,74.0,,,,,,,,47.0,,,,,0.56,0.04,,0.04,0.03,,,,262.0,0.093,,,,0.26,0.3,,,,0.649,,,,58.8,,,,,0.11,,,,,,,,,,,0.35,,,0.02,0.43,,,8.72,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.17,6.81,0.018,,,,,0.52,1.27,,,,0.056,,,,0.003,,,,,4.0,,43.7,,,,18.7,3.1,,17.69,,,,0.035,,,,0.01,,,,1.54,1.9,0.01,,,,0.061,,,,0.315,,,,2.65
2022-05-26 10:45:00,2022-AT0506-0010,NB01AR0151,,,,,,,,,11.0,,10.7,,,,13.6,,,,,0.03,,,,0.219,,,,1.81,,,,0.003,0.002,,,,,,2.2,0.02,,,,0.005,,,,4.2,,,4.58,,1.9,,,,0.065,,,,0.01,16.0,,,,,,,,34.7,,,,,0.27,0.03,,0.03,0.01,,,,17.6,0.016,,,,0.02,0.1,,,,0.58,,,,4.0,,,,,0.05,,,,,,,,,,,0.141,,,0.02,0.2,,,10.43,103.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.37,7.1,0.005,,,,,0.25,0.403,,,,0.052,,,,0.003,,,,,1.6,,33.7,,,,23.1,1.4,,14.95,,,,0.006,,,,0.01,,,,0.18,0.4,0.0,,,,0.02,,,,0.067,,,,0.38
2022-05-26 12:40:00,2022-AT0506-0012,NB01AJ0126,,,,,,,,,81.2,,82.6,,,,36.1,,,,,0.05,,,,0.44,,,,7.55,,,,0.003,0.002,,,,,,6.1,0.02,,,,0.005,,,,31.0,,,9.05,,10.5,,,,0.151,,,,0.05,37.0,,,,,,,,208.9,,,,,0.48,0.21,,0.03,0.01,,,,101.0,0.034,,,,0.06,0.4,,,,2.79,,,,21.8,,,,,0.11,,,,,,,,,,,0.333,,,0.02,0.48,,,10.64,109.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.37,7.96,0.011,,,,,0.89,0.632,,,,0.05,,,,0.003,,,,,7.2,,210.0,,,,180.0,6.4,,16.73,,,,0.009,,,,0.05,,,,0.53,1.0,0.0,,,,0.09,,,,0.226,,,,1.19
2022-05-26 14:10:00,2022-AT0506-0011,NB01AJ0008,,,,,,,,,131.0,,133.0,,,,76.6,,,,,0.06,,,,0.406,,,,15.1,,,,0.004,0.002,,,,,,8.0,0.02,,,,0.005,,,,51.0,,,9.44,,9.7,,,,0.229,,,,0.08,27.0,,,,,,,,301.0,,,,,0.52,0.44,,0.04,0.03,,,,158.0,0.071,,,,0.1,0.5,,,,4.17,,,,28.9,,,,,0.06,,,,,,,,,,,0.38,,,0.02,0.7,,,11.56,115.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.42,8.04,0.014,,,,,1.6,0.471,,,,0.04,,,,0.003,,,,,5.0,,298.0,,,,340.0,7.6,,15.44,,,,0.014,,,,0.01,,,,1.22,1.4,0.14,,,,0.123,,,,0.222,,,,1.25
2022-07-11 13:30:00,2022-AT0506-0014,NB01AR0021,,,,,,,,,19.1,,20.5,,,,77.3,,,,,0.05,,,,0.671,,,,9.68,,,,0.009,0.002,,,,,,5.2,0.09,,,,0.03,,,,5.4,,,7.44,,9.3,,,,0.159,,,,0.05,67.0,,,,,,,,105.3,,,,,0.42,0.06,,0.04,0.02,,,,216.0,0.039,,,,0.12,0.3,,,,0.736,,,,66.3,,,,,0.18,,,,,,,,,,,0.283,,,0.02,0.43,,,8.33,99.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.38,7.16,0.022,,,,,1.6,4.16,,,,0.076,,,,0.002,,,,,15.0,,102.0,,,,26.9,12.0,,24.26,,,,0.006,,,,0.01,,,,0.73,1.0,0.7,,,,0.09,,,,0.322,,,,4.38
2022-07-20 10:30:00,2022-AT0506-0015,NB01AR0021,,,,,,,,,17.7,,17.1,,,,79.3,,,,,0.05,,,,0.73,,,,9.26,,,,0.008,0.002,,,,,,5.0,0.03,,,,0.033,,,,5.0,,,6.96,,8.6,,,,0.159,,,,0.05,65.0,,,,,,,,95.5,,,,,0.51,0.1,,0.04,0.02,,,,220.0,0.041,,,,0.13,0.4,,,,0.717,,,,60.3,,,,,0.17,,,,,,,,,,,0.333,,,0.02,0.48,,,7.96,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.35,7.45,0.023,,,,,1.4,3.62,,,,0.046,,,,0.002,,,,,13.0,,93.8,,,,25.7,10.5,,24.52,,,,0.006,,,,0.02,,,,0.87,1.2,1.05,,,,0.078,,,,0.297,,,,4.84
2022-07-20 14:40:00,2022-AT0506-0016,NB01AR0151,,,,,,,,,11.3,,11.1,,,,12.9,,,,,0.03,,,,0.244,,,,1.96,,,,0.003,0.002,,,,,,1.9,0.02,,,,0.005,,,,4.4,,,3.68,,2.0,,,,0.067,,,,0.01,15.0,,,,,,,,35.7,,,,,0.25,0.03,,0.03,0.01,,,,19.9,0.013,,,,0.02,0.2,,,,0.585,,,,4.9,,,,,0.05,,,,,,,,,,,0.136,,,0.02,0.19,,,8.5,101.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.22,7.45,0.006,,,,,0.25,0.409,,,,0.029,,,,0.002,,,,,1.8,,34.4,,,,23.9,1.4,,24.33,,,,0.006,,,,0.01,,,,0.18,0.4,0.1,,,,0.024,,,,0.063,,,,0.17
2022-07-21 10:30:00,2022-AT0506-0017,NB01AJ0008,,,,,,,,,132.0,,133.0,,,,113.0,,,,,0.07,,,,0.674,,,,15.8,,,,0.007,0.002,,,,,,10.1,0.02,,,,0.005,,,,53.0,,,6.35,,10.4,,,,0.3,,,,0.11,41.0,,,,,,,,297.6,,,,,0.7,0.28,,0.03,0.03,,,,219.0,0.084,,,,0.11,0.6,,,,4.23,,,,34.2,,,,,0.1,,,,,,,,,,,0.489,,,0.02,0.67,,,10.14,112.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.18,8.11,0.02,,,,,1.1,0.583,,,,0.049,,,,0.002,,,,,5.8,,296.0,,,,349.0,5.4,,20.27,,,,0.006,,,,0.01,,,,2.01,3.1,2.6,,,,0.145,,,,0.346,,,,0.74
2022-07-21 13:20:00,2022-AT0506-0018,NB01AJ0126,,,,,,,,,81.3,,82.6,,,,74.3,,,,,0.05,,,,0.801,,,,9.07,,,,0.008,0.002,,,,,,6.9,0.02,,,,0.005,,,,32.0,,,8.02,,11.0,,,,0.209,,,,0.08,52.0,,,,,,,,210.7,,,,,0.59,0.09,,0.03,0.02,,,,199.0,0.059,,,,0.1,0.4,,,,2.98,,,,28.1,,,,,0.17,,,,,,,,,,,0.519,,,0.02,0.49,,,9.13,110.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.35,8.51,0.015,,,,,0.75,0.742,,,,0.055,,,,0.002,,,,,7.9,,208.0,,,,197.0,4.4,,24.98,,,,0.006,,,,0.02,,,,1.26,2.4,2.12,,,,0.105,,,,0.243,,,,0.67
2022-08-15 10:40:00,2022-AT0506-0019,NB01AR0021,,,,,,,,,17.5,,17.1,,,,71.5,,,,,0.04,,,,0.686,,,,10.5,,,,0.008,0.002,,,,,,4.0,0.03,,,,0.039,,,,5.1,,,8.62,,8.4,,,,0.115,,,,0.04,59.0,,,,,,,,92.4,,,,,0.36,0.09,,0.04,0.01,,,,220.0,0.031,,,,0.11,0.4,,,,0.705,,,,63.5,,,,,0.17,,,,,,,,,,,0.225,,,0.02,0.48,,,8.17,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.29,7.18,0.029,,,,,1.5,3.42,,,,0.06,,,,0.002,,,,,12.0,,92.6,,,,25.9,10.3,,24.014,,,,0.006,,,,0.01,,,,0.59,1.0,0.61,,,,0.065,,,,0.34,,,,2.74
2022-08-22 11:30:00,2022-AT0506-0021,NB01AR0021,,,,,,,,,17.1,,16.7,,,,95.0,,,,,0.04,,,,0.666,,,,7.98,,,,0.009,0.002,,,,,,3.1,0.09,,,,0.039,,,,4.6,,,10.8,,5.8,,,,0.14,,,,0.04,84.0,,,,,,,,73.1,,,,,0.49,0.06,,0.05,0.01,,,,208.0,0.043,,,,0.16,0.3,,,,0.687,,,,60.2,,,,,0.14,,,,,,,,,,,0.319,,,0.02,0.48,,,8.22,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.12,0.027,,,,,1.2,2.76,,,,0.049,,,,0.002,,,,,9.5,,73.4,,,,23.4,6.4,,23.43,,,,0.006,,,,0.01,,,,0.74,1.1,0.83,,,,0.076,,,,0.33,,,,7.78
2022-09-20 12:35:00,2022-AT0506-0022,NB01AR0021,,,,,,,,,16.9,,16.3,,,,115.0,,,,,0.05,,,,0.659,,,,11.9,,,,0.007,0.002,,,,,,4.6,0.04,,,,0.06,,,,5.2,,,9.91,,9.1,,,,0.172,,,,0.06,70.0,,,,,,,,94.8,,,,,0.98,0.1,,0.05,0.03,,,,206.0,0.056,,,,0.16,0.2,,,,0.74,,,,71.7,,,,,0.17,,,,,,,,,,,0.348,,,0.02,0.47,,,9.12,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.44,7.28,0.031,,,,,1.4,3.84,,,,0.065,,,,0.005,,,,,12.0,,96.4,,,,27.9,10.7,,18.25,,,,0.006,,,,0.02,,,,0.98,2.0,1.45,,,,0.063,,,,0.368,,,,4.66
2022-09-20 16:00:00,2022-AT0506-0023,NB01AR0151,,,,,,,,,11.7,,11.5,,,,7.8,,,,,0.03,,,,0.26,,,,1.85,,,,0.005,0.002,,,,,,2.2,0.02,,,,0.005,,,,4.4,,,3.96,,2.0,,,,0.059,,,,0.01,12.0,,,,,,,,35.1,,,,,0.31,0.03,,0.03,0.02,,,,11.8,0.011,,,,0.02,0.2,,,,0.584,,,,5.7,,,,,0.06,,,,,,,,,,,0.148,,,0.02,0.19,,,9.13,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.41,7.42,0.004,,,,,0.25,0.456,,,,0.041,,,,0.005,,,,,1.7,,35.9,,,,24.7,1.5,,17.27,,,,0.006,,,,0.02,,,,0.1,0.8,0.27,,,,0.023,,,,0.077,,,,0.25
2022-09-21 08:30:00,2022-AT0506-0024,NB01AJ0008,,,,,,,,,153.0,,154.0,,,,28.9,,,,,0.05,,,,0.467,,,,16.3,,,,0.005,0.002,,,,,,9.3,0.02,,,,0.005,,,,59.0,,,7.23,,11.6,,,,0.126,,,,0.06,33.0,,,,,,,,334.6,,,,,0.48,0.44,,0.04,0.02,,,,137.0,0.032,,,,0.06,0.3,,,,4.81,,,,23.1,,,,,0.07,,,,,,,,,,,0.306,,,0.02,0.72,,,9.81,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,8.19,0.016,,,,,1.5,0.593,,,,0.037,,,,0.005,,,,,6.1,,340.0,,,,420.0,6.9,,12.19,,,,0.006,,,,0.02,,,,0.51,3.3,1.84,,,,0.188,,,,0.19,,,,0.69
2022-09-21 10:20:00,2022-AT0506-0025,NB01AJ0126,,,,,,,,,114.0,,116.0,,,,29.4,,,,,0.05,,,,0.553,,,,10.4,,,,0.005,0.002,,,,,,8.1,0.02,,,,0.005,,,,42.0,,,7.03,,16.5,,,,0.186,,,,0.06,37.0,,,,,,,,284.7,,,,,0.48,0.34,,0.04,0.02,,,,107.0,0.027,,,,0.05,0.3,,,,4.03,,,,16.9,,,,,0.17,,,,,,,,,,,0.394,,,0.02,0.62,,,10.95,103.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.25,8.32,0.008,,,,,1.2,0.814,,,,0.048,,,,0.005,,,,,11.0,,290.0,,,,251.0,6.7,,12.62,,,,0.006,,,,0.02,,,,0.49,1.8,1.57,,,,0.18,,,,0.137,,,,0.49
