DATE_TIME_HEURE,SAMPLE_ID_ÉCHANTILLON,SITE_NO,ALKALINITY GRAN CACO3,ALKALINITY TOTAL CACO3,ALUMINUM DISSOLVED,ALUMINUM EXTRACTABLE,ALUMINUM TOTAL,ALUMINUM TOTAL RECOVERABLE,AMMONIA DISSOLVED,AMMONIA TOTAL,AMMONIA UNFILTERED,ANTIMONY DISSOLVED,ANTIMONY EXTRACTABLE,ANTIMONY TOTAL,ANTIMONY TOTAL RECOVERABLE,ARSENIC DISSOLVED,ARSENIC EXTRACTABLE,ARSENIC TOTAL,ARSENIC TOTAL RECOVERABLE,BARIUM DISSOLVED,BARIUM EXTRACTABLE,BARIUM TOTAL,BARIUM TOTAL RECOVERABLE,BERYLLIUM DISSOLVED,BERYLLIUM EXTRACTABLE,BERYLLIUM TOTAL,BERYLLIUM TOTAL RECOVERABLE,BISMUTH DISSOLVED,BISMUTH TOTAL,BISMUTH TOTAL RECOVERABLE,BORON DISSOLVED,BORON EXTRACTABLE,BORON TOTAL,BORON TOTAL RECOVERABLE,BROMINE DISSOLVED,CADMIUM DISSOLVED,CADMIUM EXTRACTABLE,CADMIUM TOTAL,CADMIUM TOTAL RECOVERABLE,CALCIUM DISSOLVED,CALCIUM EXTRACTABLE,CALCIUM EXTRACTABLE/UNFILTERED,CALCIUM TOTAL,CALCIUM TOTAL RECOVERABLE,CARBON DISSOLVED INORGANIC,CARBON DISSOLVED ORGANIC,CARBON TOTAL INORGANIC,CARBON TOTAL ORGANIC,"CARBON, TOTAL ORGANIC (NON PURGEABLE)",CERIUM TOTAL,CESIUM TOTAL,CHLORIDE DISSOLVED,CHLORIDE TOTAL,CHLOROPHYLL A EXTRACTABLE,CHROMIUM DISSOLVED,CHROMIUM EXTRACTABLE,CHROMIUM TOTAL,CHROMIUM TOTAL RECOVERABLE,COBALT DISSOLVED,COBALT EXTRACTABLE,COBALT TOTAL,COBALT TOTAL RECOVERABLE,COLIFORMS TOTAL,COLOUR APPARENT,COLOUR TRUE,COMPLEXED ALUMINUM,COMPLEXED COPPER,COMPLEXED IRON,COMPLEXED LEAD,COMPLEXED MANGANESE,COMPLEXED ZINC,CONDUCTANCE (FIELD),CONDUCTIVITY,COPPER DISSOLVED,COPPER EXTRACTABLE,COPPER TOTAL,COPPER TOTAL RECOVERABLE,DISSOLVED NITROGEN NITRATE,EUROPIUM TOTAL,FECAL COLIFORMS,FLUORIDE DISSOLVED,GADOLINIUM TOTAL RECOVERABLE,GALLIUM DISSOLVED,GALLIUM TOTAL,GALLIUM TOTAL RECOVERABLE,GERMANIUM TOTAL,HAFNIUM TOTAL,HARDNESS TOTAL (CALCD.) CACO3,HOLMIUM TOTAL,INDIUM TOTAL,IRIDIUM TOTAL,IRON DISSOLVED,IRON EXTRACTABLE,IRON TOTAL,IRON TOTAL RECOVERABLE,LANTHANUM DISSOLVED,LANTHANUM TOTAL,LANTHANUM TOTAL RECOVERABLE,LEAD DISSOLVED,LEAD EXTRACTABLE,LEAD TOTAL,LEAD TOTAL RECOVERABLE,LITHIUM DISSOLVED,LITHIUM TOTAL,LITHIUM TOTAL RECOVERABLE,LUTETIUM TOTAL,MAGNESIUM DISSOLVED,MAGNESIUM EXTRACTABLE,MAGNESIUM EXTRACTABLE/UNFILTERED,MAGNESIUM TOTAL,MAGNESIUM TOTAL RECOVERABLE,MANGANESE DISSOLVED,MANGANESE EXTRACTABLE,MANGANESE TOTAL,MANGANESE TOTAL RECOVERABLE,MERCURY SUSPENDED,MERCURY TOTAL,METHYL MERCURY,MOLYBDENUM DISSOLVED,MOLYBDENUM EXTRACTABLE,MOLYBDENUM TOTAL,MOLYBDENUM TOTAL RECOVERABLE,NEODYMIUM TOTAL,NICKEL DISSOLVED,NICKEL EXTRACTABLE,NICKEL TOTAL,NICKEL TOTAL RECOVERABLE,NIOBIUM TOTAL,NITRITE AND NITRATE UNFILTERED,NITRITE/NITRATE,NITROGEN NITRATE,NITROGEN NITRITE,NITROGEN TOTAL,NITROGEN TOTAL DISSOLVED,ORTHOPHOSPHATE DISSOLVED/UNFILTERED,ORTHOPHOSPHORUS DISSOLVED,OXYGEN DISSOLVED,OXYGEN DISSOLVED % SATURATION,OXYGEN DISSOLVED % SATURATION (CALCD.),PH,PH (FIELD),PHOSPHORUS TOTAL,PHOSPHORUS TOTAL DISSOLVED,PLATINUM TOTAL,POTASSIUM DISSOLVED,POTASSIUM DISSOLVED/FILTERED,POTASSIUM EXTRACTABLE,POTASSIUM EXTRACTABLE/UNFILTERED,POTASSIUM TOTAL,POTASSIUM TOTAL RECOVERABLE,POTASSIUM UNFILTERED,PRASEODYMIUM TOTAL,RUBIDIUM DISSOLVED,RUBIDIUM TOTAL,RUBIDIUM TOTAL RECOVERABLE,RUTHENIUM TOTAL,SAMARIUM TOTAL,SCANDIUM TOTAL,SELENIUM DISSOLVED,SELENIUM EXTRACTABLE,SELENIUM TOTAL,SELENIUM TOTAL RECOVERABLE,SILVER DISSOLVED,SILVER EXTRACTABLE,SILVER TOTAL,SILVER TOTAL RECOVERABLE,SIO2,SODIUM DISSOLVED,SODIUM DISSOLVED/FILTERED,SODIUM EXTRACTABLE,SODIUM EXTRACTABLE/UNFILTERED,SODIUM TOTAL,SODIUM TOTAL RECOVERABLE,SODIUM UNFILTERED,SOLIDS SUSPENDED,SPECIFIC CONDUCTANCE,STRONTIUM DISSOLVED,STRONTIUM EXTRACTABLE,STRONTIUM TOTAL,STRONTIUM TOTAL RECOVERABLE,SULPHATE DISSOLVED,SULPHATE TOTAL,TELLURIUM TOTAL,TEMPERATURE (AIR),TEMPERATURE (WATER),TEMPERATURE WATER (FIELD),TERBIUM TOTAL,THALLIUM DISSOLVED,THALLIUM EXTRACTABLE,THALLIUM TOTAL,THALLIUM TOTAL RECOVERABLE,TIN DISSOLVED,TIN EXTRACTABLE,TIN TOTAL,TIN TOTAL RECOVERABLE,TITANIUM DISSOLVED,TITANIUM EXTRACTABLE,TITANIUM TOTAL,TITANIUM TOTAL RECOVERABLE,TOTAL NITRATE,TOTAL SUSPENDED SOLIDS (NON-FILTERABLE RESIDUE),TUNGSTEN TOTAL,TURBIDITY,TURBIDITY (FIELD),URANIUM DISSOLVED,URANIUM EXTRACTABLE,URANIUM TOTAL,URANIUM TOTAL RECOVERABLE,VANADIUM DISSOLVED,VANADIUM EXTRACTABLE,VANADIUM TOTAL,VANADIUM TOTAL RECOVERABLE,WATER DEPTH,YTTERBIUM TOTAL,YTTRIUM TOTAL,ZINC DISSOLVED,ZINC EXTRACTABLE,ZINC TOTAL,ZINC TOTAL RECOVERABLE,ZIRCONIUM TOTAL
2000-02-28 12:00:00,2000-AT0087-0030,NS01EE0014,-1.17,,,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,,,,,,,,,7.8,,,4.19,,,,,,,,,,,,64.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,0.45,,,,,,12.9,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,4.63,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,30.1,,,,,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-28 12:01:00,2000-AT0087-0027,NS01ED0111,-0.45,,,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,,,,,,,,,3.5,,,4.16,,,,,,,,,,,,25.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.126,,,,,,,,,,,,,,0.42,,,,,,79.0,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,5.13,,,,,,0.46,,,,,,,,,,,,,,,,,,,,,,,2.49,,,,,,,24.3,,,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-08 11:10:00,2000-AT0513-0004,NS01DC0001,9.72,,,206.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.1,,,7.0,,,,,,,2.4,,5.0,,,12.6,,,,,,,,,,,,34.0,,,,,,,,,,,5.04,,,0.52,,,,,,,,,,,,,,,0.345,,,,,,,0.39,,,,,,,1.55,,,,,,34.5,,,,,,,,,,,,,,,,,,,,0.64,,,,,,,7.33,,0.014,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,6.98,,,,,,,91.0,,,,,7.56,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,2.38,,,
2000-03-13 12:00:00,2000-AT0087-0128,NS01ED0005,-0.93,,,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,,,,,,,,,8.1,,,6.9,,,,,,,,,,,,53.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,0.55,,,,,,15.1,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,4.8,,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,4.07,,,,,,,38.7,,,,,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-13 12:00:00,2000-AT0087-0129,NS01ED0111,-0.67,,,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,,,,,,,,,4.1,,,3.97,,,,,,,,,,,,5.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.124,,,,,,,,,,,,,,0.42,,,,,,66.5,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,5.14,,,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,2.53,,,,,,,24.9,,,,,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-13 12:00:00,2000-AT0087-0133,NS01EE0014,-1.04,,,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,,,,,,,,,8.1,,,3.46,,,,,,,,,,,,48.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,0.38,,,,,,12.0,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,4.75,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,2.31,,,,,,,26.4,,,,,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-13 12:01:00,2000-AT0087-0130,NS01ED0110,-0.57,,,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,4.5,,,3.89,,,,,,,,,,,,8.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.097,,,,,,,,,,,,,,0.42,,,,,,27.3,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,5.06,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,2.56,,,,,,,25.3,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-20 11:00:00,2000-AT0513-0006,NS01EF0002,0.54,,,146.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.1,,,1.46,,,,,,,0.8,,5.9,,,6.72,,,,,,,,,,,,31.0,,,,,,,,,,,0.94,,,0.03,,,,,,,,,,,,,,,0.129,,,,,,,0.38,,,,,,,0.6,,,,,,25.4,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,5.93,,0.005,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,3.96,,,,,,,37.1,,,,,2.84,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,5.12,,,
2000-03-27 12:00:00,2000-AT0087-0136,NS01ED0110,-0.34,,,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,,,,,,,,4.0,,,3.84,,,,,,,,,,,,15.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.096,,,,,,,,,,,,,,0.44,,,,,,20.7,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,5.35,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,2.76,,,,,,,24.4,,,,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-27 12:00:00,2000-AT0087-0135,NS01ED0111,-0.45,,,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,3.8,,,3.87,,,,,,,,,,,,6.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.115,,,,,,,,,,,,,,0.4,,,,,,37.6,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,5.33,,,,,,0.39,,,,,,,,,,,,,,,,,,,,,,,2.68,,,,,,,24.0,,,,,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-27 12:00:00,2000-AT0087-0134,NS01ED0005,-0.88,,,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,7.6,,,6.39,,,,,,,,,,,,50.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.196,,,,,,,,,,,,,,0.5,,,,,,15.6,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,4.81,,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,36.0,,,,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-27 12:01:00,2000-AT0087-0137,NS01EE0014,-1.08,,,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,,,,,,,,,8.4,,,3.11,,,,,,,,,,,,58.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,0.36,,,,,,9.77,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,4.71,,,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,2.31,,,,,,,25.7,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-29 10:38:00,2000-AT0227-0034,PE01CD0050,,29.6,,,0.211,,,,0.005,,,,,,,0.0002,,,,0.0248,,,,0.05,,,,,,,,,,,,0.0001,,7.94,,,8.11,,7.9,5.5,,,,,,11.8,,1.4,,,0.0009,,,,0.0001,,,47.4,,,,,,,,113.0,,,,0.0007,,,,5.0,,,,,,,,,,,,,,0.298,,,,,,,0.0005,,,0.0005,,,4.32,,,4.18,,,,0.0532,,,,,,,0.0001,,,,,0.0002,,,0.207,,,,0.714,,,,12.9,,,7.19,6.8,0.0238,,,,,,,0.75,,0.78,,,,,,,,,,0.0001,,,,0.0001,,2.52,,,,,5.54,,6.57,,114.0,,,0.0084,,5.4,,,,4.3,,,,,,,,,,,,,,,,8.0,,2.7,,,,,,,,0.0006,,,,,,,0.0013,,
2000-03-30 10:10:00,2000-AT0227-0041,PE01CB0143,,51.2,,,0.831,,,,0.005,,,,,,,0.0004,,,,0.119,,,,0.05,,,,,,,,,,,,0.0001,,26.3,,,27.7,,13.6,3.7,,,,,,18.5,,1.0,,,0.0006,,,,0.0004,,,16.8,,,,,,,,212.0,,,,0.0029,,,,11.0,,,,,,,,,,,,,,1.1,,,,,,,0.0011,,,0.0013,,,3.01,,,2.98,,,,0.067,,,,,,,0.0001,,,,,0.0004,,,4.2,,,,4.75,,,,12.1,,,7.3,7.1,0.0881,,,,,,,2.46,,2.4,,,,,,,,,,0.0002,,,,0.0001,,5.5,,,,,6.7,,7.4,,220.0,,,0.0588,,9.7,,,,5.9,,,,,,,,,,,,,,,,30.0,,20.0,,,,,,,,0.004,,,,,,,0.0028,,
2000-03-30 12:25:00,2000-AT0227-0047,PE01CA0001,,14.1,,,0.417,,,,0.005,,,,,,,0.0002,,,,0.0474,,,,0.05,,,,,,,,,,,,0.0001,,5.7,,,5.79,,4.2,9.0,,,,,,7.58,,1.8,,,0.0003,,,,0.0003,,,65.0,,,,,,,,71.0,,,,0.0032,,,,2.0,,,,,,,,,,,,,,0.744,,,,,,,0.0008,,,0.0004,,,2.22,,,2.14,,,,0.118,,,,,,,0.0001,,,,,0.0006,,,0.544,,,,1.01,,,,13.6,,,6.66,6.8,0.0286,,,,,,,0.8,,0.82,,,,,,,,,,0.0001,,,,0.0001,,2.94,,,,,3.19,,3.73,,68.8,,,0.0156,,3.7,,,,1.7,,,,,,,,,,,,,,,,46.0,,13.0,,,,,,,,0.0021,,,,,,,0.0038,,
2000-04-03 12:00:00,2000-AT0087-0143,NS01ED0111,-0.36,,,82.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,4.1,,,4.09,,,,,,,,,,,,24.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.111,,,,,,,,,,,,,,0.41,,,,,,29.4,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,5.32,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,,24.6,,,,,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-03 12:00:00,2000-AT0087-0144,NS01ED0110,-0.31,,,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,,,,,,,,,4.4,,,4.0,,,,,,,,,,,,31.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.095,,,,,,,,,,,,,,0.43,,,,,,19.1,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,5.36,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,2.89,,,,,,,25.2,,,,,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-03 12:00:00,2000-AT0087-0145,NS01EE0014,-1.25,,,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,,,,,,,,,9.4,,,3.46,,,,,,,,,,,,80.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.115,,,,,,,,,,,,,,0.38,,,,,,10.5,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,4.69,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,28.2,,,,,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-03 12:01:00,2000-AT0087-0140,NS01ED0005,-1.16,,,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71,,,,,,,,,7.8,,,5.87,,,,,,,,,,,,59.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.267,,,,,,,,,,,,,,0.44,,,,,,17.1,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,4.73,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,3.59,,,,,,,34.8,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-10 12:00:00,2000-AT0087-0146,NS01ED0005,-1.15,,,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,,,,,,7.6,,,6.11,,,,,,,,,,,,61.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.126,,,,,,,,,,,,,,0.44,,,,,,12.1,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,4.75,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,3.74,,,,,,,36.0,,,,,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-10 12:00:00,2000-AT0087-0150,NS01ED0110,-0.05,,,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.53,,,,,,,,,5.5,,,4.08,,,,,,,,,,,,36.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.115,,,,,,,,,,,,,,0.4,,,,,,21.8,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,5.14,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,2.85,,,,,,,25.8,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-10 12:00:00,2000-AT0087-0151,NS01EE0014,-0.72,,,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,11.8,,,3.38,,,,,,,,,,,,96.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,0.38,,,,,,10.8,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,4.59,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,2.52,,,,,,,29.0,,,,,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-10 12:00:00,2000-AT0513-0009,NS01EF0002,1.13,,,190.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.13,,,1.53,,,,,,,0.6,,6.5,,,6.42,,,,,,,,,,,,39.0,,,,,,,,,,,17.7,,,0.02,,,,,,,,,,,,,,,0.186,,,,,,,1.29,,,,,,,0.61,,,,,,26.3,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,6.16,,0.007,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,3.93,,,,,,,36.8,,,,,2.65,,,,,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,14.0,,,
2000-04-10 12:01:00,2000-AT0087-0147,NS01ED0111,-0.43,,,96.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,,,,,,,,,5.3,,,4.08,,,,,,,,,,,,27.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,0.39,,,,,,28.2,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,5.2,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,2.81,,,,,,,25.1,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-17 12:00:00,2000-AT0087-0157,NS01EE0014,-0.74,,,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,,,,,,,,,11.1,,,3.54,,,,,,,,,,,,98.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.144,,,,,,,,,,,,,,0.39,,,,,,9.92,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,4.64,,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,2.63,,,,,,,28.4,,,,,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-17 12:00:00,2000-AT0087-0152,NS01ED0005,-0.53,,,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,,,,,,,,,7.7,,,6.47,,,,,,,,,,,,61.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.154,,,,,,,,,,,,,,0.46,,,,,,13.6,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,4.74,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,,35.7,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-17 12:00:00,2000-AT0087-0153,NS01ED0111,0.02,,,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,,,,,,,,,5.1,,,4.15,,,,,,,,,,,,29.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.134,,,,,,,,,,,,,,0.4,,,,,,28.3,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,5.26,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,,,24.4,,,,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-17 12:01:00,2000-AT0087-0154,NS01ED0110,0.19,,,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,,,5.1,,,4.11,,,,,,,,,,,,38.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.126,,,,,,,,,,,,,,0.42,,,,,,25.4,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,5.33,,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,2.99,,,,,,,25.1,,,,,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-18 12:00:00,2000-AT0513-0007,NS01FB0001,7.85,,,52.1,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.1,,,7.1,,,,,,,2.4,,2.0,,,15.1,,,,,,,,,,,,5.0,,,,,,,,,,,8.62,,,0.03,,,,,,,,,,,,,,,0.05,,,,,,,0.1,,,,,,,1.01,,,,,,1.84,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,6.88,,0.003,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,10.7,,,,,,,106.0,,,,,13.2,,,,,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,1.17,,,
2000-04-19 12:00:00,2000-AT0513-0008,NS01EO0001,0.79,,,115.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.97,,,1.25,,,,,,,0.6,,3.2,,,5.87,,,,,,,,,,,,15.0,,,,,,,,,,,3.43,,,0.05,,,,,,,,,,,,,,,0.181,,,,,,,2.7,,,,,,,0.58,,,,,,44.0,,,,,,,,,,,,,,,,,,,,0.09,,,,,,,6.38,,0.005,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,32.6,,,,,2.34,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,,,7.72,,,
2000-04-24 12:00:00,2000-AT0087-0158,NS01ED0005,-0.41,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,,,,,,,,,8.2,,,6.61,,,,,,,,,,,,67.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.135,,,,,,,,,,,,,,0.46,,,,,,12.4,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,4.75,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,4.09,,,,,,,36.4,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-24 12:00:00,2000-AT0087-0159,NS01ED0111,-0.06,,,86.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,,,,,,,,,5.0,,,4.25,,,,,,,,,,,,27.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.128,,,,,,,,,,,,,,0.38,,,,,,26.5,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,5.25,,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,2.89,,,,,,,24.2,,,,,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-24 12:00:00,2000-AT0087-0160,NS01ED0110,0.23,,,93.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,,,,,,,,,5.3,,,4.17,,,,,,,,,,,,38.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.121,,,,,,,,,,,,,,0.42,,,,,,22.3,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,5.28,,,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,2.99,,,,,,,25.0,,,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-24 12:01:00,2000-AT0087-0161,NS01EE0014,-0.61,,,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61,,,,,,,,,11.6,,,3.65,,,,,,,,,,,,100.0,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.155,,,,,,,,,,,,,,0.4,,,,,,9.85,,,,,,,,,,,,,,,,,,,,0.07,,,,,,,4.65,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,2.63,,,,,,,27.8,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
